Date,Close,High,Low,Open,Volume
2021-01-04,167.51702880859375,171.0393485921144,165.76967035150588,168.29874992691026,4078300
2021-01-05,168.88734436035156,170.87382488482737,166.65256429505098,166.65256429505098,2933700
2021-01-06,178.28631591796875,181.43156956527994,171.19569026858048,172.115355570121,8034700
2021-01-07,178.62661743164062,181.514366399607,176.75969768025053,181.0361504666565,5297500
2021-01-08,178.6541748046875,179.57384009788507,175.95037063038876,178.2771226995403,3186600
2021-01-11,178.28631591796875,179.75778601362515,175.02150129090404,176.17108291782972,2540800
2021-01-12,181.67068481445312,182.09373704472455,177.78050436136826,179.04044138471016,2466100
2021-01-13,180.15325927734375,184.08942616792433,180.07049275713067,182.82028339273447,3154700
2021-01-14,181.54190063476562,182.01093885693703,179.66578984501092,180.3463471290178,2486600
2021-01-15,178.98524475097656,179.98769052894323,175.5457057300101,179.94170446028787,3317100
2021-01-19,179.41981506347656,181.31516275518666,178.84659332450147,179.63245956218626,2361200
2021-01-20,177.82955932617188,179.27186817340345,176.0544088905298,178.125424785933,2501100
2021-01-21,177.69085693359375,179.10542996417323,175.7123027915804,177.83878964326422,1951200
2021-01-22,177.4597625732422,178.2733785760599,175.02816917877587,176.45199718370685,2027000
2021-01-25,173.206787109375,176.93275675953845,172.86470497663802,176.1838666269828,3837100
2021-01-26,173.08660888671875,175.1206348344576,172.7352721303084,173.44718614969227,2506000
2021-01-27,167.0030059814453,171.5518320979598,165.81031761893615,170.3036724828024,4095300
2021-01-28,170.43307495117188,173.45638456563796,167.6316644091683,168.50999197941718,3445400
2021-01-29,169.04624938964844,174.5751186129857,167.0954306599727,169.6564613011431,4541400
2021-02-01,170.784423828125,172.70750693732057,168.28811904198386,171.93088128965732,2738200
2021-02-02,177.9774932861328,178.23636851139221,171.63502205199404,172.43014284604556,5265400
2021-02-03,177.00669860839844,177.08066497153942,174.79700464976062,176.50744329174825,2979000
2021-02-04,177.19161987304688,178.07920218526448,175.85101295286728,177.51522097099883,2253800
2021-02-05,178.43980407714844,179.66946866862847,175.67536887305624,177.9960199135218,2240000
2021-02-08,182.55404663085938,182.63725349800455,179.98377550078422,180.28888145462435,2725700
2021-02-09,182.3968963623047,183.6727915830433,180.18720215266833,182.6372764890867,2331600
2021-02-10,182.80368041992188,184.64355663861653,181.4538190043598,183.52483481349967,2816400
2021-02-11,183.38616943359375,183.45088118743757,179.72491185940228,182.683496000968,2178200
2021-02-12,183.05332946777344,183.76522930461198,181.91611243619414,183.04407485454038,1804200
2021-02-16,187.11212158203125,189.70087365094014,184.20900895534854,184.68052863054822,3722700
2021-02-17,187.03817749023438,187.5929040963421,184.71752674894358,187.12138436500416,2290400
2021-02-18,184.8377227783203,187.574421985057,183.59881784687028,186.34475755931305,2345800
2021-02-19,194.0740509033203,195.50711919887124,187.40797884582682,187.91648877104052,4937300
2021-02-22,201.6092071533203,202.3580972175804,193.54705658849903,193.81518643103777,4578300
2021-02-23,203.56927490234375,204.08703949023936,197.18982717292965,202.96831754654477,4125100
2021-02-24,205.68650817871094,209.56965063344649,203.29190531084888,203.78192013376608,4925000
2021-02-25,205.0855712890625,207.4709197816258,203.1439928144909,206.74976528710332,4313000
2021-02-26,199.59368896484375,205.62180009053807,199.53821771332554,204.09628424321554,4461300
2021-03-01,203.18096923828125,205.78823095886705,202.38584837040506,202.76492073817414,2871200
2021-03-02,199.53819274902344,202.79262803050017,198.7892886242946,202.1916707373816,2854300
2021-03-03,198.6968536376953,201.13768730476514,196.01562575228098,196.13582286145322,2664000
2021-03-04,196.7183074951172,200.32407984625772,192.74270329537086,198.299294561524,3568400
2021-03-05,203.55078125,204.12400294501953,195.54410209970527,198.16984457658126,3602300
2021-03-08,204.8636474609375,207.3784473822603,201.74789023588352,204.2996662850311,3048700
2021-03-09,200.44427490234375,205.55708200531404,199.83406293914177,204.67875429881312,2902400
2021-03-10,204.3828582763672,205.2981760843688,200.80482212192132,201.30407740324202,2435800
2021-03-11,203.18096923828125,206.7312845713814,202.61698799353601,206.1765438328099,2960000
2021-03-12,211.72389221191406,211.74238733167957,201.66469142119925,202.47830739916674,4756500
2021-03-15,213.33261108398438,214.3126407343874,208.793025937356,211.60367727639183,4215300
2021-03-16,209.37550354003906,213.76715598342957,207.8129975713785,210.54044205679793,3539200
2021-03-17,216.00460815429688,216.62406066006437,209.99497786855005,210.91953637404956,3518500
2021-03-18,213.2771453857422,219.84151629807982,212.4080722568491,216.3466863396659,4336200
2021-03-19,208.2937774658203,212.32485307480212,207.14733395907004,211.49275607102254,7485100
2021-03-22,208.96871948242188,210.04119663786912,206.70355394250427,209.52344612676148,2211600
2021-03-23,201.78489685058594,208.2475659796725,200.3055975765506,205.30746255212924,4017600
2021-03-24,204.54005432128906,209.9764623191499,203.87437113348398,203.87437113348398,4258000
2021-03-25,207.3321990966797,207.9978822023237,199.74156923454106,202.6909124733394,2901800
2021-03-26,212.1861572265625,212.5005037032863,208.21980781518002,209.2738038488625,3040100
2021-03-29,212.8518524169922,214.35888723983877,210.5312157325004,210.89179297204524,3003200
2021-03-30,215.49606323242188,217.01233837141461,213.7024177652,213.75788900931764,3139100
2021-03-31,214.37733459472656,219.12956382738105,211.58517860693206,216.67024940134465,4512300
2021-04-01,215.18173217773438,217.27122913234112,210.4202478406745,213.85036579306242,3787100
2021-04-05,216.07858276367188,217.88146909658582,214.83966359727125,217.27125707386304,2323400
2021-04-06,213.24017333984375,218.82450051082387,212.8611009664066,214.95985272595712,2614500
2021-04-07,213.0275115966797,216.52234133928482,212.04748191647133,214.46057998709315,2449600
2021-04-08,213.0922088623047,213.61921390411774,210.03192291920973,212.76862189785277,2158900
2021-04-09,213.34185791015625,214.68246481330704,210.37401913988322,213.85036786863193,2482900
2021-04-12,213.5082550048828,213.8503511908008,211.65913828746582,212.92579283209233,1688200
2021-04-13,212.0474853515625,215.8843972615481,210.8455565495629,215.80119038719576,2286400
2021-04-14,215.0338134765625,216.55008882301945,212.2324024041917,212.2786331498289,2491000
2021-04-15,214.97833251953125,215.8289245918122,213.3326196241726,215.5607947438071,1860200
2021-04-16,215.75497436523438,218.140337012927,214.7472089756016,216.91991300858243,2128400
2021-04-19,214.85812377929688,215.51456644383867,212.56522292126,215.32964347964676,1712600
2021-04-20,210.4572296142578,213.85035719303752,208.58037722201237,213.4805253745893,2815800
2021-04-21,214.9228515625,215.06152967924405,208.96869321783396,210.170621957635,1977700
2021-04-22,211.62220764160156,215.8196972848862,211.51126512915826,215.65328351622125,2410700
2021-04-23,213.7118377685547,215.1420876249613,211.64075661656517,213.01528447707986,3458300
2021-04-26,214.12979125976562,216.25660882091944,213.57255706606549,214.13908770774677,1864800
2021-04-27,213.92544555664062,214.40839314475457,211.82650338629682,213.87900583580816,1959300
2021-04-28,215.74575805664062,217.06456381373692,213.0338458301791,213.6560983525928,2965300
2021-04-29,211.25994873046875,218.43908660501506,207.2942351030101,218.25334191426393,5442400
2021-04-30,211.85433959960938,212.1143850001526,208.8545210474354,209.44891255887873,3953500
2021-05-03,211.9101104736328,214.47342180090538,211.01853008650093,213.60970241515795,3182900
2021-05-04,216.77667236328125,217.32462421122176,209.29104868565412,210.8234602390912,4040700
2021-05-05,220.92813110351562,222.27479794942712,215.32784384304233,217.90043709765098,3690600
2021-05-06,220.17587280273438,223.80722676043797,219.1821165736177,221.0395921378009,4527000
2021-05-07,223.81649780273438,224.65235604317368,216.54448009382833,218.8477455639778,3327900
2021-05-10,225.32107543945312,228.2651725284887,225.30249671568683,226.14765150437847,3752900
2021-05-11,222.2469482421875,225.67399283537702,219.68362296134276,221.7640006402088,3163100
2021-05-12,220.4080352783203,225.89686425308898,219.59074157669383,224.07654631762776,3668500
2021-05-13,222.96206665039062,223.81650363462248,217.85400929559987,219.21924067818065,2228100
2021-05-14,224.9681396484375,226.00833555775753,222.971359168403,224.75453393542023,2041600
2021-05-17,227.34568786621094,227.95865812917867,223.93722231994437,225.44178698099358,1998400
2021-05-18,222.40481567382812,228.04224608085974,222.3490936798752,227.3456928136234,2436200
2021-05-19,219.9901123046875,220.18515347292632,215.4114418746491,219.27499442111068,3143100
