Date,Close,High,Low,Open,Volume
2021-04-16,127.62591552734375,128.06302951046638,127.0747781135887,128.00601779515014,6852500
2021-04-19,125.97251892089844,127.69244001239466,125.57340791124977,127.6164195581482,5613600
2021-04-20,120.78424835205078,123.43539492080768,119.44441488746303,122.74172813748903,13268700
2021-04-21,123.43539428710938,123.84400245835047,121.03131060886106,121.24035600500983,7110900
2021-04-22,122.75122833251953,123.88200917849724,121.61095761548869,123.4259008916849,6442900
2021-04-23,123.71098327636719,124.14808285497772,122.06708229699595,122.51367899708163,7489000
2021-04-26,125.05079650878906,125.14581120633252,122.88426421268969,123.99603621994439,8217800
2021-04-27,125.53540802001953,126.1815601478709,124.87024715328447,125.43088170528834,5833100
2021-04-28,124.20509338378906,125.7444678346834,123.86300856143251,125.67794449449895,8195400
2021-04-29,126.62818145751953,127.44538330226064,124.69920753901798,125.21234203424318,6612500
2021-04-30,126.02001953125,127.21732356623598,125.4783937292385,125.84898438306294,5643600
2021-05-03,126.40962219238281,127.75895267195422,125.99151693122162,126.73269825803663,5053000
2021-05-04,125.00328063964844,125.99151758068949,123.98652334027254,125.6494327742869,6129500
2021-05-05,125.63043975830078,127.54040482132413,125.50690470218504,126.0960451247314,6234200
2021-05-06,126.84674072265625,127.17931391997031,125.37387513620816,126.00103305034786,5201000
2021-05-07,130.9517364501953,132.42460195144088,128.0155170666961,128.28158140892404,10566700
2021-05-10,129.61192321777344,131.98750842703924,129.51690850905567,131.13230355147212,5669300
2021-05-11,130.29608154296875,131.49338566354214,128.29108722141032,131.49338566354214,8045400
2021-05-12,126.75172424316406,130.01103470019868,126.70420963894543,128.68069827918438,5865100
2021-05-13,126.96075439453125,128.31008481848593,125.89649704592901,127.0462719673113,6284300
2021-05-14,129.165283203125,129.87795860680436,127.37885338417314,127.65441482718514,4367900
2021-05-17,129.62144470214844,130.2486027249811,128.7567281403115,129.54542422973637,3934200
2021-05-18,128.81373596191406,130.6286866247075,128.70920962794634,129.649946633656,5664700
2021-05-19,126.34310150146484,127.30283248860074,125.39286763322086,126.83721267337064,5582300
2021-05-20,126.6376953125,127.53091763523994,125.61144080335755,127.12230945594746,4934800
2021-05-21,126.05805969238281,127.49290796935645,125.82050116642827,127.16983185391949,5329700
2021-05-24,127.38837432861328,127.66395032258461,126.20058176699422,126.47615776096555,4313200
2021-05-25,127.63543701171875,128.44312720682694,127.18882587466241,128.22457744808239,4885800
2021-05-26,130.0775146484375,131.05625438033346,128.28157320356434,128.47161707879707,6781500
2021-05-27,129.7639617919922,131.42687140824748,129.66894708500172,130.7046987375511,12882300
2021-05-28,129.93060302734375,130.77801730040224,129.5782970848575,129.72112853030194,4153500
2021-06-01,128.07386779785156,131.4444915797338,127.78823402707853,131.2540642229931,5577900
2021-06-02,127.75013732910156,129.00698401051858,127.1407610822958,128.15003912900448,5226100
2021-06-03,127.75013732910156,128.24526006984243,126.1695626947168,126.82654941194154,5027400
2021-06-04,127.3406982421875,128.48327670039959,125.95055119010269,128.06432787569804,5217100
2021-06-07,127.5406723022461,128.7308615072478,127.06459662024542,127.58828277618153,3765000
2021-06-08,126.96940612792969,128.2738490110626,126.07438140890937,128.24528562885374,4915200
2021-06-09,125.53160858154297,128.4451888792957,125.16027020101909,127.22643652636219,6448100
2021-06-10,124.71280670166016,126.22673871706958,123.96061336525149,125.20792957867077,6584100
2021-06-11,125.62686157226562,125.67447204933954,124.28432457364107,125.20791261989957,5414500
2021-06-14,125.0746078491211,125.73159463636858,123.90346570110623,125.39833583659232,5743600
2021-06-15,124.05577850341797,125.44592570460205,123.61779706965339,125.24596755184872,5168100
2021-06-16,124.16055297851562,124.89371372038241,123.39884338188857,124.06534654327687,7915500
2021-06-17,122.7513656616211,123.6654374646403,121.74208742889218,123.0560611055203,8568100
2021-06-18,122.26576232910156,122.85609153618357,120.61853724355471,120.61853724355471,9784800
2021-06-21,123.8558578491211,124.50331383777791,122.5418842467936,123.0560541471294,6288500
2021-06-22,126.1410140991211,126.34097228684108,123.9034670139966,124.56997009193417,6043800
2021-06-23,126.73133850097656,127.30262053969707,125.88392446083385,126.45520649955436,4566000
2021-06-24,127.20745086669922,128.3690769015039,126.54093316936452,127.49308470420904,11420500
2021-06-25,146.96456909179688,147.19307612118766,143.27973342742547,145.117393117945,46285400
2021-06-28,145.06980895996094,146.67894738431465,144.26047434091504,146.5551630351553,13133300
2021-06-29,148.48800659179688,148.91647181221654,145.5934727543892,145.9267170241924,10279900
2021-06-30,147.0978546142578,147.90717447480097,146.1742667220627,147.3834883716993,10281800
2021-07-01,150.43991088867188,150.63986906158456,146.5265683217499,146.6979631169145,9011500
2021-07-02,152.09666442871094,152.31565517485214,150.09714074872502,150.6398740010869,6396700
2021-07-06,152.44895935058594,152.76317105214298,150.30661872706938,152.26804826223398,6671000
2021-07-07,152.49656677246094,153.77244612026053,150.70651754925282,152.49656677246094,5408300
2021-07-08,152.94407653808594,153.12498761981107,149.82102126138597,150.60177781622264,6081600
2021-07-09,153.29637145996094,154.21044317308542,152.82981205562865,153.95335823366338,5002300
2021-07-12,154.07716369628906,154.65796216749865,153.0202749433337,153.90576887027194,4992200
2021-07-13,153.858154296875,154.54370452535102,153.30590469456496,153.62964723983538,5747700
2021-07-14,153.81056213378906,154.94362485547106,153.62013472068594,154.12477390331537,4928000
2021-07-15,153.95338439941406,154.43897645314019,152.71558449511753,153.1630968799684,6432500
2021-07-16,152.20138549804688,153.96285662081772,152.00142733981085,153.88668277618854,6603700
2021-07-19,150.3161163330078,151.22067166237161,149.10689468085639,150.58271752629122,7377100
2021-07-20,152.09666442871094,152.75363666713451,149.08786262539616,149.73531858048378,4629200
2021-07-21,153.37252807617188,153.70577230294762,152.35371924509442,152.82027859699093,5393100
2021-07-22,155.84812927246094,155.91478684212782,153.22971300488322,153.4011078064003,4851500
2021-07-23,158.39991760253906,158.48560774712973,155.89575461141524,156.48609839662257,4217700
2021-07-26,157.190673828125,158.56177419216831,155.98145199008695,157.7810175857244,3858800
2021-07-27,156.69557189941406,157.68580301984588,154.80078527392652,156.93360976312806,4359000
2021-07-28,157.54293823242188,157.9618725411457,156.22896497488816,156.61935043961537,4093600
2021-07-29,158.99977111816406,159.03785078240864,157.47632303218228,157.96191502685858,3605600
2021-07-30,159.49488830566406,159.83766341772252,158.39040363674548,158.6189106923321,5364400
2021-08-02,160.675537109375,161.84667917849842,159.98998698874757,160.97070169740255,5532500
2021-08-03,163.03688049316406,163.2939654397286,160.42799495008987,161.12306140550626,5718100
2021-08-04,163.68434143066406,164.0937595358117,162.77980055740693,163.16065528445944,4646200
2021-08-05,165.53150939941406,165.6743262830153,162.98925264190547,163.20825790166182,3824000
2021-08-06,164.53175354003906,166.03615439228926,164.43653259509958,166.0171072975661,4088700
2021-08-09,163.55105590820312,164.77932486561002,163.4082244758772,164.24612238708679,3612800
2021-08-10,164.0271453857422,165.636283769,163.2273270721815,163.35111141817953,3747100
2021-08-11,163.07496643066406,164.93165866480808,162.76075474047406,163.77003285089714,4078300
2021-08-12,162.47509765625,163.12256809677694,161.37059865861193,162.71313548184392,3997100
2021-08-13,163.47483825683594,163.50340162991372,160.70407483889912,162.29416556448297,2966200
2021-08-16,164.11279296875,164.1508726268146,161.54198745346787,162.53221837857586,3530200
2021-08-17,162.49415588378906,163.4843869134892,161.27540329553804,163.3320392077886,3602900
2021-08-18,160.732666015625,163.57960376379248,160.58984912553152,161.62769060334813,5487400
2021-08-19,157.666748046875,159.52344038536216,156.50512216768254,158.971205354368,7336300
2021-08-20,159.76144409179688,159.97091851892526,157.50485038798345,158.31418472267717,4039100
2021-08-23,161.59913635253906,162.72266802786945,161.08496646180893,161.342051407174,3796500
2021-08-24,161.84669494628906,162.69410913230718,160.80885338125026,161.48488728475309,3133100
2021-08-25,161.71339416503906,162.522728685908,161.41822954855297,161.86574187957308,3003800
2021-08-26,158.93310546875,161.40870485050414,158.31421288764994,161.2754042394052,4069600
2021-08-27,159.82481384277344,160.2921430937054,158.58497171679176,159.5291622044359,3012400
2021-08-30,160.25401306152344,160.61643231937074,158.8615861650672,160.12049247484063,3537100
2021-08-31,157.1162872314453,159.92021982364145,156.60126880955445,159.7962457649783,7545600
2021-09-01,156.94459533691406,158.90926164722686,156.4868125443782,157.2879360694791,4706500
2021-09-02,156.09576416015625,157.77431056777976,155.25648368001904,157.5931155119782,4632100
2021-09-03,155.73336791992188,156.57264852388528,154.71289223342364,155.6475363725128,4254500
2021-09-07,155.11343383789062,156.27697650476134,154.4172204561241,156.124377405219,5648800
2021-09-08,153.2727813720703,154.58890880099426,152.35720117778743,154.50307725071403,6591700
2021-09-09,155.78106689453125,158.46102543171176,155.64754629472114,157.61221278592163,8414800
2021-09-10,156.0194854736328,157.99369835266603,155.8764328965954,156.64894591790306,4252100
2021-09-13,152.1378173828125,155.38046806405572,151.00288527858223,154.08340488102834,8814500
2021-09-14,151.4130096435547,152.0138595975566,149.80123051510378,151.80403944068777,5323900
2021-09-15,150.60232543945312,150.99335516220893,148.4659817725281,150.21129571669732,6827100
2021-09-16,150.30665588378906,151.6513934061899,149.92515819264963,150.297109346105,5085900
2021-09-17,149.1812744140625,153.54932528974092,148.84748026458826,150.65001524023137,7944800
2021-09-20,147.11172485351562,148.08452607153626,145.2710470480775,146.61578498023894,7041200
2021-09-21,147.84609985351562,148.9047326528482,146.47273681085136,147.9128528764112,5857900
2021-09-22,150.15406799316406,150.68815024789717,148.399222141141,149.53413965612387,6844800
2021-09-23,152.19509887695312,152.87223397199972,150.94572423306874,151.36536462852897,11981500
2021-09-24,142.66737365722656,144.82279624961106,141.15095807326546,144.05026864673803,26913300
2021-09-27,141.18910217285156,142.97257351851516,140.47381014750695,142.59107570673925,11479300
2021-09-28,138.57591247558594,140.70271004110495,138.2897927524639,140.52150039803922,10692300
2021-09-29,139.26255798339844,141.09370336421796,138.9478278246037,138.96690634858666,7794900
2021-09-30,138.50914001464844,140.65501603338512,137.73662697632773,139.12906848498648,10133600
2021-10-01,140.2544403076172,141.15094186137725,137.6889242386044,138.49959425278783,8112300
2021-10-04,140.3307342529297,140.7885169983642,139.01459248807296,140.25443470324873,7951000
2021-10-05,142.5433807373047,144.01210708186034,140.97927631534284,141.15093939149227,10881900
2021-10-06,141.9139404296875,142.54340090325607,140.6836299992895,141.15095936045165,7610700
2021-10-07,144.8227996826172,146.5490354634413,143.30636951005593,143.3445265680337,7958000
2021-10-08,145.42361450195312,145.79556572496847,143.6973789655832,145.17565187082678,6333700
2021-10-11,143.325439453125,146.4822591132778,143.11561930477774,144.95631159661463,5551200
2021-10-12,146.2533721923828,146.49180285161222,144.29823787617113,145.36640257267007,7408600
2021-10-13,149.0668487548828,149.41972146823502,146.07216030339154,147.17848203773923,8456300
2021-10-14,149.86795043945312,151.12687110264594,149.01913801144593,150.85981541889123,6024500
2021-10-15,150.6977081298828,151.00290635797626,149.31481322138404,150.49743452626743,5532100
2021-10-18,152.05201721191406,152.09017427294748,148.73306598209606,150.03012955678946,5765300
2021-10-19,150.5164794921875,152.5288198302844,149.5436785478661,152.29038922499527,6198200
2021-10-20,151.11732482910156,151.4511335198926,150.03962831691516,151.16501386387887,4487000
2021-10-21,154.67471313476562,154.82731223240373,150.955201083905,151.1173321679014,6121700
2021-10-22,155.91456604003906,157.00180921821467,154.77010183448346,154.77010183448346,5323000
2021-10-25,156.6203155517578,157.10670880469024,155.13251072852827,155.67612500502324,3878200
2021-10-26,156.2102508544922,157.79343419356516,155.57125832544213,157.19259872596422,4711200
2021-10-27,154.83685302734375,156.46771034581607,154.17878217676179,156.07668062986878,4163900
2021-10-28,156.84925842285156,156.98277903302773,155.2756070679308,155.46634871780316,3762000
2021-10-29,159.54827880859375,159.87255561654615,155.45681445105618,155.514035489914,6740600
2021-11-01,158.63265991210938,160.98835557322212,158.2130196975978,160.03463310484125,3610800
2021-11-02,160.0632781982422,160.37800842712707,158.4228740339864,159.0427879513137,5038000
2021-11-03,164.51715087890625,164.87002358916013,160.84531299475094,161.17912173063857,7176700
2021-11-04,167.3210906982422,167.50230031571263,164.04028271550777,164.2405708591992,5460100
2021-11-05,169.29531860351562,170.81174882250707,167.37834113206964,167.59769328786993,5892200
2021-11-08,163.897216796875,168.37016307993161,162.47616503854954,168.1889680298757,8301100
2021-11-09,165.77606201171875,165.88095752255023,163.03886837454027,163.32498805246172,4343000
2021-11-10,160.47335815429688,164.202416983125,159.7962232631947,163.3059154178669,8185200
2021-11-11,159.24305725097656,161.75135224446146,158.91879507271693,161.75135224446146,4994900
2021-11-12,161.2649383544922,161.82763115193706,159.65314495786978,159.74852303148623,5126300
2021-11-15,161.03607177734375,162.47618770862275,160.72134156335846,161.84672728065215,3856700
2021-11-16,163.87814331054688,165.9477194446593,161.4175374483252,161.4175374483252,4401000
2021-11-17,163.79232788085938,164.7460505001787,162.37127593911873,163.65880729626076,3940200
2021-11-18,163.42037963867188,165.43273498444975,162.47618898927382,164.35502374800421,4044200
2021-11-19,166.78704833984375,168.9996776740216,162.63834832835957,164.18337461139132,6145600
2021-11-22,166.1766357421875,169.52419692349406,166.16708920222143,166.88238117236276,5906400
2021-11-23,164.18331909179688,165.40408270184253,162.52385129048645,165.0416780552869,5302100
2021-11-24,164.06893920898438,164.45042252440575,159.91070703920659,160.69276675427275,4637600
2021-11-26,160.24449157714844,161.8276601936822,159.78669420481376,160.2826340818496,4751100
2021-11-29,162.0088653564453,163.22962921028815,161.39848342952388,161.97072285279842,5448700
2021-11-30,161.4080352783203,163.61113239087268,159.77716305520883,160.97884842042276,11033700
2021-12-01,158.98558044433594,165.34690947772324,158.96650191448117,162.98168111863282,6618200
2021-12-02,162.13282775878906,162.65737805324468,159.27166021010456,159.53870135043638,4398900
2021-12-03,162.65354919433594,164.40200010627584,159.32861897877459,163.01660522705507,4878500
2021-12-06,161.38282775878906,163.58033523791408,160.57070067558806,163.2172646013572,5636900
2021-12-07,163.65675354003906,165.62496547977898,162.8064154206419,163.484781923868,5898700
2021-12-08,162.66311645507812,164.13448272375513,162.27138386514153,163.58989132453362,5614400
2021-12-09,160.6089630126953,163.54214697571214,160.5038643611911,161.74592077866262,5171600
2021-12-10,161.52613830566406,162.6535612773527,159.8732367725392,160.99109604607276,4791100
2021-12-13,159.4050750732422,161.8414418727189,157.895483152699,161.28728676931883,5972300
2021-12-14,158.0292510986328,159.63439260732034,156.89229347937402,158.8795893224202,4872200
2021-12-15,156.59608459472656,158.28721180098125,154.60878889395846,157.64707089890936,7144600
2021-12-16,155.46865844726562,158.545165737247,155.28712314462592,155.44954563151228,7138100
2021-12-17,154.16928100585938,155.60243619075067,153.39537953862742,154.42725302120616,7705100
2021-12-20,149.98446655273438,152.48772091187902,148.54176221607207,152.23929801050852,8411900
2021-12-21,159.20445251464844,163.56124236948048,157.37001544834072,159.26177639503152,13862900
2021-12-22,158.0674591064453,161.46881162220922,156.7776136554548,159.7872481814967,5811300
2021-12-23,158.28721618652344,159.71082229639407,158.06746980003632,158.8413712914635,3876900
2021-12-27,160.11207580566406,160.2171744204799,158.10565300601863,159.09931528769675,3769300
2021-12-28,159.00379943847656,160.75225063015168,158.88915168125504,160.3223069617616,2658600
2021-12-29,161.2586212158203,162.23317082952414,159.1757759989723,159.6248324592668,3830900
2021-12-30,160.02610778808594,162.53889654713043,159.7490229642334,160.8095583483833,2666800
2021-12-31,159.24266052246094,160.2458721463618,158.80316772874298,160.0929987490644,2752000
2022-01-03,157.33175659179688,160.42737668820072,156.03236212181577,160.06430608401567,5670500
2022-01-04,158.9751434326172,159.72993216051222,157.64708673959964,158.48787586743,6064200
2022-01-05,155.0196075439453,159.56748107467592,154.87629786772345,159.07066447790194,5021000
2022-01-06,153.863525390625,155.91772311817158,151.97176473738006,154.86673687814238,4144600
2022-01-07,149.9748992919922,153.9590685636484,149.86980067231175,153.60556165145374,5108000
2022-01-10,143.7358856201172,144.58622361796657,142.14985735214464,143.8123222982032,10439000
2022-01-11,143.60214233398438,144.11807174955422,141.02246609852028,143.77411394623851,8175400
2022-01-12,145.42703247070312,146.62132839455856,144.02253929794452,145.35059578211946,6351200
2022-01-13,142.92379760742188,146.75510877913558,142.37920617355823,146.3729252845904,4990900
2022-01-14,141.5766143798828,142.20720615055606,140.30589629796157,141.7772625173909,6030500
2022-01-18,140.40142822265625,142.19765398716177,139.78040016346847,141.46196360379184,6931000
2022-01-19,138.6434326171875,142.45563064218177,138.55744680535062,141.1753342688851,4823800
2022-01-20,136.36947631835938,140.8122657274665,136.1497299590879,138.97782901010618,5366500
2022-01-21,136.57965087890625,139.83769298880094,136.48411597190807,137.88860885614292,7553400
2022-01-24,139.49378967285156,139.78997278406783,133.34077360398734,134.53506974844672,9733200
2022-01-25,138.9969482421875,141.36644211646765,136.15929964391248,138.5096806992104,8195400
2022-01-26,137.57333374023438,142.33140435703285,136.3694741847841,141.1944323674662,7444600
2022-01-27,138.1943817138672,140.78362192296322,137.1816210124968,138.52879043396902,6396400
2022-01-28,139.40777587890625,139.52242362055236,134.34395832662938,137.6975359790453,6130200
2022-01-31,141.4715118408203,141.57659587672381,138.7485115553062,139.751722954117,6932200
2022-02-01,141.6148223876953,143.00975174200408,140.25810408497034,142.83778014166728,6695000
2022-02-02,142.08302307128906,142.79960072237145,140.95559998593845,141.73906521561716,5491700
2022-02-03,138.8345184326172,141.8441530859684,138.50967342103522,140.8313778364581,5240200
2022-02-04,138.91094970703125,139.95237227467143,137.23893537999484,138.8918368897989,4313400
2022-02-07,138.6720733642578,139.60839718951235,137.79307340480165,138.8249467255909,3877500
2022-02-08,137.1338348388672,139.0160463927576,135.95865172462345,138.28991971495316,5829400
2022-02-09,139.7421875,140.79317385950955,139.17848326117638,139.5988778049802,4551000
2022-02-10,138.36634826660156,140.96512264757433,137.43957351218273,137.54467213110053,5142600
2022-02-11,133.93310546875,138.59564108586494,133.3407393982763,138.3090071689624,6710500
2022-02-14,135.2802734375,136.82809074311461,133.56048453059847,133.83756932663604,6841200
2022-02-15,139.0924835205078,139.79951196238446,137.67844121556234,137.79308896010156,7820200
2022-02-16,139.9619598388672,140.40145265849762,138.1657337617417,138.55746639835914,4817500
2022-02-17,136.4363555908203,140.36320077827574,136.28348222896557,139.05424266325312,5202300
2022-02-18,136.57965087890625,137.5255383046577,135.4904538032552,136.98093247742983,5177400
2022-02-22,132.0317840576172,135.32803736120107,130.09224895572734,135.28026261617416,9604500
2022-02-23,130.73240661621094,134.68791400754057,130.42665987156363,133.43629425160594,7636600
2022-02-24,131.05723571777344,131.29609486603331,125.09530612883691,127.07306687425532,8417200
2022-02-25,132.61465454101562,133.01593631953097,130.12096346260446,131.97451351965944,5424500
2022-02-28,130.4648895263672,132.21334050685604,129.0221707211444,130.95215701451352,6613300
2022-03-01,126.3278579711914,130.6559856154005,125.30553357220421,130.62732367699982,6534000
2022-03-02,129.63365173339844,130.52221549524558,126.85334186025685,127.05397541438474,7743900
2022-03-03,127.99987030029297,130.7037582156766,127.50303907819762,130.64643433982113,4576500
2022-03-04,125.62015533447266,127.95674248815173,125.16050339652531,126.89378733584925,7084500
2022-03-07,119.16586303710938,125.47655562477541,118.90730235308283,125.44782828344756,11383400
2022-03-08,116.07274627685547,120.15219641160004,115.68012713784647,119.9319413048116,9089400
2022-03-09,121.5694580078125,124.15502061916392,121.26302090345948,121.98123355172785,8845100
2022-03-10,120.68844604492188,121.23428733731832,118.74448507912462,118.76363420077165,7167400
2022-03-11,117.43255615234375,122.45047389756678,117.31764680183623,121.62692279075678,5882000
2022-03-14,112.58702850341797,117.26019675461562,111.80178286887168,116.37919088288814,13884900
2022-03-15,114.3394546508789,115.31622063432542,112.75938536921126,114.76080110156327,10431300
2022-03-16,119.8840560913086,120.7650618420782,116.76222310675729,117.6432288575269,11100400
2022-03-17,122.00997924804688,122.00997924804688,118.45721393010923,119.64466420983484,6845300
2022-03-18,125.67764282226562,125.88831970186565,121.33005406550926,121.47369805669445,10350900
2022-03-21,124.6721420288086,126.7022851073398,123.16867653652271,124.22206093316083,14388500
2022-03-22,127.44921112060547,133.1087296808392,127.35345821181937,131.46162768416806,19731200
2022-03-23,127.36305236816406,129.6613271675717,125.63933896257095,127.01830968704544,8068800
2022-03-24,126.4820327758789,128.50260487351542,125.6393252888424,128.08125112999718,5853800
2022-03-25,128.0334014892578,128.1961946404457,126.12775283964663,127.41095622812315,6287000
2022-03-28,129.09632873535156,129.14421250157366,126.56822076680827,128.09082809298314,5804100
2022-03-29,133.2427978515625,133.82694467038482,131.14561477067463,132.0074786377631,7275900
2022-03-30,132.66822814941406,133.93228936880982,131.72976775481825,133.08958188921264,5545800
2022-03-31,128.85694885253906,132.83106840635207,128.79949416705108,131.98836072032393,7206500
2022-04-01,127.86100006103516,129.54640037967778,127.12363102884713,128.75157667704678,5807500
2022-04-04,128.6462860107422,129.47942287773066,127.22901670264436,127.4109663013209,5307300
2022-04-05,126.69271850585938,128.97183678649392,126.42458694343178,128.3589625563631,5707800
2022-04-06,122.9197006225586,124.77747966720483,120.97573956748823,124.53807545242204,6961000
2022-04-07,123.89647674560547,124.47103810698871,121.70352590524851,122.02911944394342,5320500
2022-04-08,122.71859741210938,124.42315429072325,122.46004406898669,123.95393137092583,4877400
2022-04-11,119.6829605102539,121.49285582342401,119.05092986449318,119.79786985963807,6365400
2022-04-12,119.74041748046875,122.67073014856965,119.0700812700501,119.8936323845972,5146800
2022-04-13,122.0865707397461,122.44089160609951,119.74041236853527,119.74041236853527,5119300
2022-04-14,127.80357360839844,128.68457951121155,123.42725682382103,123.6092063951117,12811300
2022-04-18,126.0511245727539,127.73652515468086,124.78706317725235,126.40543817054974,5298200
