Date,Total_Portfolio_Value,AMZN_Value,BA_Value,CAT_Value,GOOGL_Value,GS_Value,NKE_Value,NVDA_Value,SOFI_Value,TSLA_Value,UNH_Value
2024-03-22,50741.35879652042,4985.96,4848.6174,5166.1313,5496.9385,4966.0341,5209.2378,4643.6295,5344.2778,5039.8279,5040.7046
2024-03-23,50611.51893586581,4974.2524,4898.9115,5181.7821,5471.4168,4981.2408,5212.2931,4626.0725,5164.9396,5092.9316,5007.6784
2024-03-24,50611.51893586581,4974.2524,4898.9115,5181.7821,5471.4168,4981.2408,5212.2931,4626.0725,5164.9396,5092.9316,5007.6784
2024-03-25,50611.51893586581,4974.2524,4898.9115,5181.7821,5471.4168,4981.2408,5212.2931,4626.0725,5164.9396,5092.9316,5007.6784
2024-03-26,51077.19158917685,4993.7664,4841.7925,5188.187,5493.292,5092.4724,5245.1253,4685.5041,5279.7163,5241.6215,5015.7141
2024-03-27,51183.03690234467,4972.3406,4828.7289,5308.4326,5500.5833,5077.5764,5201.7616,4743.9964,5236.6751,5305.346,5007.5961
2024-03-28,51047.569422613255,4964.7367,4872.9912,5334.3457,5502.7714,5103.1755,5205.9109,4741.2103,5179.2866,5186.1576,4956.9834
2024-03-29,51263.861432931866,4956.6173,4835.4471,5295.1854,5669.0256,5061.7094,5245.6921,4741.0267,5164.9396,5169.3417,5124.8766
2024-03-30,51263.861432931866,4956.6173,4835.4471,5295.1854,5669.0256,5061.7094,5245.6921,4741.0267,5164.9396,5169.3417,5124.8766
2024-03-31,51263.861432931866,4956.6173,4835.4471,5295.1854,5669.0256,5061.7094,5245.6921,4741.0267,5164.9396,5169.3417,5124.8766
2024-04-01,51263.86143293187,5126.3861,5126.3861,5126.3861,5126.3861,5126.3861,5126.3861,5126.3861,5126.3861,5126.3861,5126.3861
2024-04-02,51396.56383283108,5130.3519,5169.4518,5141.748,5095.7239,5174.507,5171.5608,5152.2271,5368.4656,4875.0699,5117.4579
2024-04-03,51335.228816484756,5105.9338,5192.387,5296.2139,5107.593,5077.6408,5189.2784,5166.2809,5204.706,4926.2694,5068.9257
2024-04-04,51548.3555754259,5139.6637,5188.1378,5211.6521,5181.5355,5100.3886,5225.8538,5255.1015,5172.9589,5006.1405,5066.9232
2024-04-05,51378.058650389125,5067.28,5143.3783,5145.903,5147.9592,5131.2608,5232.6145,5190.7775,5424.6165,4824.4552,5069.8137
2024-04-06,51641.928240914654,5065.6372,5045.9271,5066.8087,5227.2888,5133.3855,5198.7835,5216.5816,5515.4925,5060.8506,5111.1727
2024-04-07,51641.928240914654,5065.6372,5045.9271,5066.8087,5227.2888,5133.3855,5198.7835,5216.5816,5515.4925,5060.8506,5111.1727
2024-04-08,51641.928240914654,5065.6372,5045.9271,5066.8087,5227.2888,5133.3855,5198.7835,5216.5816,5515.4925,5060.8506,5111.1727
2024-04-09,51561.59193548958,5059.0724,5096.0992,5045.5085,5286.3633,5009.0224,5170.1398,5269.8355,5284.8066,5174.9526,5165.7916
2024-04-10,51395.428119706274,5055.2577,5114.7317,5044.3555,5270.8349,4968.0266,5227.9086,5217.8185,5257.0646,5025.1572,5214.2727
2024-04-11,51434.61888237544,5013.1192,5171.8796,5043.1359,5381.2208,4868.1609,5141.9645,5110.6016,5367.0792,5108.247,5229.2101
2024-04-12,51622.24708901632,5051.8346,5198.4688,5086.7405,5409.803,4798.5042,5141.9645,5179.1256,5445.6534,5004.3851,5305.7675
2024-04-13,51882.92016986969,5085.8972,5283.0344,5062.8117,5459.7024,4822.7464,5111.4972,5243.2877,5506.8405,4724.3968,5582.7059
2024-04-14,51882.92016986969,5085.8972,5283.0344,5062.8117,5459.7024,4822.7464,5111.4972,5243.2877,5506.8405,4724.3968,5582.7059
2024-04-15,51882.92016986969,5085.8972,5283.0344,5062.8117,5459.7024,4822.7464,5111.4972,5243.2877,5506.8405,4724.3968,5582.7059
2024-04-16,51840.84258651715,5090.0517,5288.3082,5006.7452,5467.8294,4908.4198,5103.5551,5200.1833,5476.247,4596.5445,5702.9585
2024-04-17,51816.06013643146,5118.3731,5288.9292,5017.6322,5505.7222,4898.6979,5064.3909,5300.7188,5453.302,4547.978,5620.3157
2024-04-18,51734.96174761271,5147.4548,5276.1912,5020.3653,5524.8451,4909.5136,5040.5308,5280.6605,5438.0052,4386.48,5710.9153
2024-04-19,52077.4604454841,5015.6235,5265.9683,5034.2889,5456.8517,5071.7462,5072.6881,5544.8148,5545.0826,4302.2206,5768.1757
2024-04-20,52578.05878408167,5090.2989,5225.8124,5076.163,5534.4068,5031.8165,5081.8353,5786.2544,5797.4794,4155.9363,5798.0557
2024-04-21,52578.05878408167,5090.2989,5225.8124,5076.163,5534.4068,5031.8165,5081.8353,5786.2544,5797.4794,4155.9363,5798.0557
2024-04-22,52578.05878408167,5090.2989,5225.8124,5076.163,5534.4068,5031.8165,5081.8353,5786.2544,5797.4794,4155.9363,5798.0557
2024-04-23,53181.32320832733,5156.6454,5302.3682,5156.2215,5604.525,5020.424,5086.4278,5997.6413,5812.7762,4232.8815,5811.4122
2024-04-24,53593.70755118737,5071.9172,5382.3892,5160.0537,5635.3356,5038.2607,5069.7394,5797.8245,5805.128,4743.414,5889.6452
2024-04-25,54076.64191235031,4988.0507,5395.6187,5351.3088,5524.491,5128.4591,5088.5928,6012.8497,5700.925,4978.9313,5907.4148
2024-04-26,55271.11151727493,5158.9431,5297.2215,5309.2218,6089.335,5167.3208,5083.7248,6384.177,6025.4875,4923.6359,5832.0442
2024-04-27,55887.32331764959,5197.4302,5124.7081,5408.4852,5883.9372,5118.1435,5085.3459,6385.7785,6142.1135,5677.2928,5864.0885
2024-04-28,55887.32331764959,5197.4302,5124.7081,5408.4852,5883.9372,5118.1435,5085.3459,6385.7785,6142.1135,5677.2928,5864.0885
2024-04-29,55887.32331764959,5197.4302,5124.7081,5408.4852,5883.9372,5118.1435,5085.3459,6385.7785,6142.1135,5677.2928,5864.0885
2024-04-30,54880.55228711062,5026.2503,5070.3208,5173.0048,5764.5943,5121.0223,5134.7139,6287.1795,6079.6649,5362.1963,5861.6051
2024-05-01,54652.53086280644,5465.2531,5465.2531,5465.2531,5465.2531,5465.2531,5465.2531,5465.2531,5465.2531,5465.2531,5465.2531
2024-05-02,55032.61453313351,5639.897,5450.9475,5429.5368,5557.3079,5536.1317,5403.695,5647.9526,5441.7973,5465.86,5459.4888
2024-05-03,55460.57055495088,5685.39,5472.9086,5418.9658,5577.9866,5501.7727,5411.3127,5843.5516,5598.1706,5501.69,5448.8219
2024-05-04,55726.94328470969,5761.4148,5498.2462,5376.4259,5606.6711,5500.9668,5376.1315,6064.0939,5519.9839,5610.09,5412.9192
2024-05-05,55726.94328470969,5761.4148,5498.2462,5376.4259,5606.6711,5500.9668,5376.1315,6064.0939,5519.9839,5610.09,5412.9192
2024-05-06,55726.94328470969,5761.4148,5498.2462,5376.4259,5606.6711,5500.9668,5376.1315,6064.0939,5519.9839,5610.09,5412.9192
2024-05-07,55483.497755685494,5763.2466,5442.4779,5353.7815,5711.7328,5540.0114,5364.0794,5959.713,5512.1655,5399.0589,5437.2308
2024-05-08,55425.25883234018,5740.0423,5469.6373,5357.6656,5649.3632,5646.7338,5369.5215,5950.3679,5519.9839,5305.2336,5416.7098
2024-05-09,55137.72913286276,5785.8406,5386.9513,5301.9378,5668.7077,5651.8849,5375.2681,5840.7878,5426.1599,5221.732,5478.4589
2024-05-10,55179.73569993148,5724.1655,5388.0077,5279.3994,5625.0146,5659.17,5447.1938,5915.2222,5559.0775,5115.4573,5467.0277
2024-05-11,55578.21199928717,5738.0575,5353.3195,5265.3934,5641.3578,5720.4328,5394.654,5949.5125,5840.5495,5219.3029,5455.6322
2024-05-12,55578.21199928717,5738.0575,5353.3195,5265.3934,5641.3578,5720.4328,5394.654,5949.5125,5840.5495,5219.3029,5455.6322
2024-05-13,55578.21199928717,5738.0575,5353.3195,5265.3934,5641.3578,5720.4328,5394.654,5949.5125,5840.5495,5219.3029,5455.6322
2024-05-14,56102.865469188575,5730.3686,5410.0334,5254.3568,5681.3815,5815.5096,5392.6189,6012.4958,5920.342,5391.1644,5494.5944
2024-05-15,56340.76913034568,5746.91,5321.0365,5240.7668,5753.7582,5825.329,5425.4618,6227.9705,5982.3802,5283.0679,5534.0883
2024-05-16,56775.23498075267,5783.3709,5378.9115,5309.944,5809.4571,5865.4587,5422.505,6210.135,6116.8159,5308.8772,5569.7597
2024-05-17,56535.76405670077,5817.0699,5354.9338,5268.4226,5872.1613,5805.515,5410.4322,6086.4043,6041.1958,5388.4317,5491.1974
2024-05-18,56705.4979993942,5780.536,5381.3852,5364.2477,5900.8459,5899.1931,5422.505,6237.843,5948.7713,5312.2172,5457.9536
2024-05-19,56705.4979993942,5780.536,5381.3852,5364.2477,5900.8459,5899.1931,5422.505,6237.843,5948.7713,5312.2172,5457.9536
2024-05-20,56705.4979993942,5780.536,5381.3852,5364.2477,5900.8459,5899.1931,5422.505,6237.843,5948.7713,5312.2172,5457.9536
2024-05-21,56988.62940571113,5768.2531,5359.6749,5309.8289,5931.8642,5950.1974,5391.7473,6277.7263,5898.358,5665.9605,5435.0189
2024-05-22,56851.95356391746,5767.6235,5574.3261,5333.1242,5882.8344,5977.6028,5401.0655,6249.0314,5738.7158,5468.8966,5458.7331
2024-05-23,57026.73329669847,5702.1145,5537.3115,5372.8188,5788.4459,6017.1361,5433.4692,6831.4188,5701.2754,5275.4768,5367.2663
2024-05-24,57383.92374115403,5692.666,5528.4488,5386.6605,5836.4745,5999.2614,5423.0959,7007.1417,5676.5587,5442.4799,5391.1362
2024-05-25,57992.03898549792,5736.7584,5583.4119,5405.5175,5883.502,5964.8167,5415.7224,7496.2709,5643.6034,5366.8729,5495.5629
2024-05-26,57992.03898549792,5736.7584,5583.4119,5405.5175,5883.502,5964.8167,5415.7224,7496.2709,5643.6034,5366.8729,5495.5629
2024-05-27,57992.03898549792,5736.7584,5583.4119,5405.5175,5883.502,5964.8167,5415.7224,7496.2709,5643.6034,5366.8729,5495.5629
2024-05-28,57992.03898549792,5736.7584,5583.4119,5405.5175,5883.502,5964.8167,5415.7224,7496.2709,5643.6034,5366.8729,5495.5629
2024-05-29,58047.71845244227,5732.6644,5619.1928,5471.9371,5866.8247,5909.818,5425.4618,7465.8651,5693.0364,5349.869,5513.0492
2024-05-30,58148.65796839805,5647.6288,5541.7796,5462.7354,5740.4168,5992.3818,5373.5421,7606.47,5684.7977,5428.8157,5670.0902
2024-05-31,58153.25109844602,5556.9239,5758.9454,5468.6221,5753.4242,5972.1676,5328.1231,7636.3103,5577.6928,5407.2573,5693.7843
2024-06-01,57992.16043556894,5616.7637,5885.313,5352.9555,5775.7711,5976.3673,5336.0192,7449.3955,5598.4047,5352.9052,5648.2653
2024-06-02,57992.16043556894,5616.7637,5885.313,5352.9555,5775.7711,5976.3673,5336.0192,7449.3955,5598.4047,5352.9052,5648.2653
2024-06-03,57992.16043556895,5799.216,5799.216,5799.216,5799.216,5799.216,5799.216,5799.216,5799.216,5799.216,5799.216
2024-06-04,58181.46712605769,5831.7338,5780.3994,5832.6682,5819.9792,5880.479,5788.8007,5762.9837,5963.182,5749.2147,5772.0265
2024-06-05,58238.269193369546,5894.8183,5756.6457,5816.0021,5874.2302,5834.8807,5801.6749,5614.4262,6109.8885,5756.7806,5778.9221
2024-06-06,58466.1777207735,6015.7844,5774.4713,5826.2682,5918.4351,5794.2489,5759.091,5647.4873,6032.2203,5853.4946,5844.6767
2024-06-07,58317.783108778196,5993.0221,5776.2935,5820.5091,5842.4163,5776.9263,5734.2832,5650.0543,6066.7398,5838.3622,5819.1763
2024-06-08,58242.437886925334,6082.7709,5847.7823,5814.5905,5867.5612,5658.7259,5750.6861,5628.9755,6040.8502,5716.9763,5833.5189
2024-06-09,58242.437886925334,6082.7709,5847.7823,5814.5905,5867.5612,5658.7259,5750.6861,5628.9755,6040.8502,5716.9763,5833.5189
2024-06-10,58242.437886925334,6082.7709,5847.7823,5814.5905,5867.5612,5658.7259,5750.6861,5628.9755,6040.8502,5716.9763,5833.5189
2024-06-11,58368.30612090003,6088.2989,5892.9064,5834.9841,5921.5399,5715.1514,5754.5839,5649.0822,6101.2589,5614.0125,5796.488
2024-06-12,58740.39777699582,6077.2429,5924.9417,5822.3682,5960.7666,5685.2193,5821.4591,5548.8651,6221.2077,5832.1119,5846.2152
2024-06-13,58998.225936504314,6126.9951,5981.9878,5843.4708,5872.5907,5686.6202,5805.9854,5451.1393,6382.8245,6002.5129,5844.0992
2024-06-14,59049.69320290553,6129.8281,6019.7821,5887.7463,5927.2397,5734.002,5830.4907,5403.4031,6382.8245,5855.797,5878.5797
2024-06-15,59316.49666160121,6123.153,5905.0491,5879.2483,5942.3272,5826.3464,5780.8738,5421.8407,6343.3024,6166.0055,5928.3502
2024-06-16,59316.49666160121,6123.153,5905.0491,5879.2483,5942.3272,5826.3464,5780.8738,5421.8407,6343.3024,6166.0055,5928.3502
2024-06-17,59316.49666160121,6123.153,5905.0491,5879.2483,5942.3272,5826.3464,5780.8738,5421.8407,6343.3024,6166.0055,5928.3502
2024-06-18,58996.88224339206,6143.9449,5883.0695,5854.4232,5870.2434,5834.2434,5787.5791,5326.6336,6244.4972,6081.1341,5971.114
2024-06-19,58944.329885212894,6088.659,5891.7454,5818.8288,5910.8111,5885.0193,5763.6087,5420.9244,6244.4972,5972.9068,5947.3291
2024-06-20,58944.329885212894,6088.659,5891.7454,5818.8288,5910.8111,5885.0193,5763.6087,5420.9244,6244.4972,5972.9068,5947.3291
2024-06-21,59527.555660898244,6039.9106,5849.8176,5830.2658,6022.4565,6040.7138,5715.6659,5508.178,6461.8687,6020.2765,6038.4022
2024-06-22,59626.92591009471,6095.9716,5916.2572,5868.679,6008.7101,5979.1424,5715.9602,5692.2627,6372.9438,6006.1315,5970.8673
2024-06-23,59626.92591009471,6095.9716,5916.2572,5868.679,6008.7101,5979.1424,5715.9602,5692.2627,6372.9438,6006.1315,5970.8673
2024-06-24,59626.92591009471,6095.9716,5916.2572,5868.679,6008.7101,5979.1424,5715.9602,5692.2627,6372.9438,6006.1315,5970.8673
2024-06-25,59702.68792553939,6083.3246,5859.6411,5822.4408,6169.975,5959.2714,5788.4953,5499.9665,6382.8245,6163.045,5973.7037
2024-06-26,59766.25019722888,5964.6549,5794.9114,5828.4074,6164.9465,5829.8534,5809.688,5493.2052,6461.8687,6459.7656,5958.9491
2024-06-27,60268.439763299815,5899.3428,5802.8656,5821.9073,6216.2426,5912.9949,5805.6773,5545.5733,6531.0326,6494.3063,6238.497
2024-06-28,60605.979985343205,5967.9226,5729.5165,5772.4088,6106.944,6061.2382,6490.1691,5555.6366,6353.1827,6509.4387,6059.5228
2024-06-29,60981.52142115555,5906.9309,5749.2586,5702.7442,6135.107,6048.5326,6615.8909,5538.5478,6343.3252,6903.5313,6037.6529
2024-06-30,60981.52142115555,5906.9309,5749.2586,5702.7442,6135.107,6048.5326,6615.8909,5538.5478,6343.3252,6903.5313,6037.6529
2024-07-01,60981.52142115556,6098.1521,6098.1521,6098.1521,6098.1521,6098.1521,6098.1521,6098.1521,6098.1521,6098.1521,6098.1521
2024-07-02,61501.44244942169,6054.8589,6116.4875,6073.6921,6173.134,6128.4065,6035.448,6138.1361,6065.3282,6719.9973,5995.9537
2024-07-03,61786.623594324716,6091.3395,6133.7443,6126.5049,6192.462,6086.8885,5971.9497,5997.78,6018.8148,7159.6479,6007.4921
2024-07-04,61753.68003283569,6054.1915,6117.0539,6084.6249,6351.7564,6087.8057,5987.0309,6055.0554,5907.1831,7085.1135,6023.8648
2024-07-05,61753.68003283569,6054.1915,6117.0539,6084.6249,6351.7564,6087.8057,5987.0309,6055.0554,5907.1831,7085.1135,6023.8648
2024-07-06,61627.67955264454,6064.9378,6160.2985,6097.7815,6299.4353,6192.7133,5798.1255,5998.0324,5893.2783,7065.1134,6057.9636
2024-07-07,61627.67955264454,6064.9378,6160.2985,6097.7815,6299.4353,6192.7133,5798.1255,5998.0324,5893.2783,7065.1134,6057.9636
2024-07-08,61627.67955264454,6064.9378,6160.2985,6097.7815,6299.4353,6192.7133,5798.1255,5998.0324,5893.2783,7065.1134,6057.9636
2024-07-09,61130.361582615056,6064.1769,6152.0785,6042.1885,6297.7689,6153.4063,5751.2954,5923.6412,5807.4383,6933.973,6004.3945
2024-07-10,61375.413613099976,6057.3322,6149.067,6087.034,6371.0839,6157.775,5757.6457,5844.0613,5984.2247,6921.6817,6045.5081
2024-07-11,61725.53851507871,6129.1869,6175.9911,6136.1411,6184.131,6153.6034,5825.1118,6006.7212,5897.7429,7213.9195,6002.9895
2024-07-12,61599.95523801314,6137.9855,6067.587,6218.7886,6167.4686,6311.9706,5827.493,5963.3446,5751.091,7106.1732,6048.0532
2024-07-13,62261.63418257898,6165.9156,6302.6887,6407.4329,6216.123,6450.3324,5660.0179,5981.8014,5593.0844,7043.0498,6441.1882
2024-07-14,62261.63418257898,6165.9156,6302.6887,6407.4329,6216.123,6450.3324,5660.0179,5981.8014,5593.0844,7043.0498,6441.1882
2024-07-15,62261.63418257898,6165.9156,6302.6887,6407.4329,6216.123,6450.3324,5660.0179,5981.8014,5593.0844,7043.0498,6441.1882
2024-07-16,62790.216879933694,6175.5139,6261.6981,6681.876,6129.1444,6455.7249,5779.0759,6030.2371,5560.8885,6988.4093,6727.6487
2024-07-17,62669.28262967909,6012.6633,6341.2747,6630.3604,6032.5019,6560.8904,5799.7126,6229.9566,5341.0065,7098.182,6622.7343
2024-07-18,62272.632448848344,5878.9279,6321.5715,6646.8214,5921.5295,6543.618,5744.9458,6148.1156,5362.4135,7087.7562,6616.933
2024-07-19,62517.384292015304,5859.0917,6335.1613,6726.6478,5920.5294,6572.0907,5770.345,6228.3368,5337.4636,7230.3758,6537.3423
2024-07-20,62901.03990882667,5840.535,6603.5824,6758.7054,6054.1625,6641.0442,5941.7885,6080.1941,5376.8286,7044.3267,6559.8724
2024-07-21,62901.03990882667,5840.535,6603.5824,6758.7054,6054.1625,6641.0442,5941.7885,6080.1941,5376.8286,7044.3267,6559.8724
2024-07-22,62901.03990882667,5840.535,6603.5824,6758.7054,6054.1625,6641.0442,5941.7885,6080.1941,5376.8286,7044.3267,6559.8724
2024-07-23,62456.36614857455,5964.0325,6376.5935,6686.8189,6058.1616,6567.5027,5825.9053,6103.5718,5138.0194,7116.1674,6619.593
2024-07-24,62619.132626499726,5785.505,6528.1557,6528.8629,5752.9051,6635.1071,5642.556,6311.1899,5261.0424,7555.0429,6618.7656
2024-07-25,62806.731646297885,5754.1508,6618.1013,6689.344,5574.6156,6733.8829,5667.9552,6365.6015,5362.3554,7480.5385,6560.1864
2024-07-26,62927.828769915446,5838.9352,6644.1045,6809.4146,5565.2844,6648.736,5759.2328,6343.4909,5304.4622,7488.1803,6525.9878
2024-07-27,62989.172634193004,5861.331,6618.6325,6693.8131,5649.5969,6823.4829,5837.8117,6384.7298,5369.5922,7278.6611,6471.5215
2024-07-28,62989.172634193004,5861.331,6618.6325,6693.8131,5649.5969,6823.4829,5837.8117,6384.7298,5369.5922,7278.6611,6471.5215
2024-07-29,62989.172634193004,5861.331,6618.6325,6693.8131,5649.5969,6823.4829,5837.8117,6384.7298,5369.5922,7278.6611,6471.5215
2024-07-30,63214.22944971803,5813.66,6553.3745,6639.2177,5674.9238,6800.9255,5898.9281,6609.5883,5326.692,7427.3078,6469.6117
2024-07-31,64097.28539870359,5982.2689,6775.4571,6726.2596,5716.5797,6681.8829,5941.7885,7456.4155,5058.2379,7269.6666,6488.7287
2024-08-01,64228.4349981507,6422.8435,6422.8435,6422.8435,6422.8435,6422.8435,6422.8435,6422.8435,6422.8435,6422.8435,6422.8435
2024-08-02,63365.501311790365,5858.6154,6478.7419,6528.5638,6268.6298,6264.2644,6415.8969,6308.7478,6476.6331,6558.9358,6206.4724
2024-08-03,62708.56017503532,5618.5486,6517.6843,6445.7538,5989.9149,6417.1114,6531.1951,5907.6513,6367.6987,6697.745,6215.257
2024-08-04,62708.56017503532,5618.5486,6517.6843,6445.7538,5989.9149,6417.1114,6531.1951,5907.6513,6367.6987,6697.745,6215.257
2024-08-05,62708.56017503532,5618.5486,6517.6843,6445.7538,5989.9149,6417.1114,6531.1951,5907.6513,6367.6987,6697.745,6215.257
2024-08-06,62878.59807787601,5650.3013,6446.6,6641.8935,5953.8063,6455.1866,6482.3663,6131.1365,6258.7649,6668.109,6190.4336
2024-08-07,63462.603669432014,5679.6122,6668.937,6628.8718,5978.2548,6629.3226,6477.0083,5817.0814,6575.6641,6815.6689,6192.1825
2024-08-08,64499.16053862757,5785.3394,6631.0255,6839.6613,6094.4796,6690.5982,6408.109,6173.481,6575.6641,7067.3113,6233.4912
2024-08-09,64365.33653885158,5825.118,6481.7475,6882.3888,6156.1655,6625.6383,6401.6411,6160.5425,6417.2145,7108.541,6306.3394
2024-08-10,64519.67402247157,5820.2329,6392.2146,6837.0163,6104.2589,6713.525,6388.7628,6411.6687,6575.6641,7019.329,6257.0018
2024-08-11,64519.67402247157,5820.2329,6392.2146,6837.0163,6104.2589,6713.525,6388.7628,6411.6687,6575.6641,7019.329,6257.0018
2024-08-12,64519.67402247157,5820.2329,6392.2146,6837.0163,6104.2589,6713.525,6388.7628,6411.6687,6575.6641,7019.329,6257.0018
2024-08-13,65435.52843830008,5939.9173,6397.1443,6809.0098,6174.5958,6805.7792,6229.7087,6830.4094,6545.955,7386.8405,6316.1685
2024-08-14,65750.26504672597,5935.3815,6697.4495,6784.6925,6032.0411,6810.1464,6228.9154,6944.5047,6843.048,7157.5901,6316.4958
2024-08-15,67066.44450543768,6196.7334,6833.3652,6946.4769,6067.0226,6881.6569,6076.8094,7225.6256,6932.1761,7611.1148,6295.4636
2024-08-16,67701.48306002255,6205.9801,6840.0189,6903.0663,6129.4605,6887.3882,6050.1007,7326.7816,7387.7191,7681.4892,6289.4784
2024-08-17,68478.63605091759,6185.651,6988.2492,6926.5805,6269.0055,6787.2193,6048.2846,7645.5416,7432.6905,7916.0713,6279.3426
2024-08-18,68478.63605091759,6185.651,6988.2492,6926.5805,6269.0055,6787.2193,6048.2846,7645.5416,7432.6905,7916.0713,6279.3426
2024-08-19,68478.63605091759,6185.651,6988.2492,6926.5805,6269.0055,6787.2193,6048.2846,7645.5416,7432.6905,7916.0713,6279.3426
2024-08-20,68216.59529698387,6174.1973,6961.4021,6899.4486,6288.1878,6793.2322,6038.1425,7483.8091,7468.2415,7858.4923,6251.4419
2024-08-21,68368.59771862968,6152.9701,6974.8879,6892.8167,6238.1626,6810.8841,6022.3078,7557.3246,7525.1532,7935.6199,6258.4709
2024-08-22,67784.49365304038,6220.953,7063.7097,6880.5567,6161.0554,6970.5689,6043.5693,7277.3798,7358.1879,7487.4264,6321.0866
2024-08-23,68735.8508181579,6204.8825,7003.9568,7002.1467,6229.5115,6981.198,6020.5161,7608.4904,7504.9603,7830.769,6349.4195
2024-08-24,68503.315373083,6231.8692,7012.653,7057.4144,6249.8227,6972.8133,6012.2955,7437.3477,7602.8085,7578.0604,6348.2306
2024-08-25,68503.315373083,6231.8692,7012.653,7057.4144,6249.8227,6972.8133,6012.2955,7437.3477,7602.8085,7578.0604,6348.2306
2024-08-26,68503.315373083,6231.8692,7012.653,7057.4144,6249.8227,6972.8133,6012.2955,7437.3477,7602.8085,7578.0604,6348.2306
2024-08-27,68152.20150650856,6274.1253,7060.5522,7056.6107,6194.1544,6918.7909,5976.5905,7545.5623,7328.8332,7435.8896,6361.0925
2024-08-28,67669.30908763803,6316.1653,7028.7151,6997.926,6125.3225,7011.8522,6066.1568,7387.3581,7078.1209,7312.9116,6344.7806
2024-08-29,67383.978796996,6364.9784,7089.104,7067.0617,6085.0766,7055.4082,6049.0109,6915.6866,7095.8162,7331.7492,6330.0872
2024-08-30,68892.738854328,6600.9103,7363.7891,7156.6955,6145.258,7218.4536,6046.8327,7020.3721,7309.3414,7610.0486,6421.0376
2024-08-31,67432.76197634215,6517.7056,7313.9935,6837.9506,5918.8254,7265.5442,5928.0103,6351.681,7333.7304,7485.2939,6480.0272
2024-09-01,67432.76197634215,6517.7056,7313.9935,6837.9506,5918.8254,7265.5442,5928.0103,6351.681,7333.7304,7485.2939,6480.0272
2024-09-02,67432.76197634215,6517.7056,7313.9935,6837.9506,5918.8254,7265.5442,5928.0103,6351.681,7333.7304,7485.2939,6480.0272
2024-09-03,67432.76197634215,6743.2762,6743.2762,6743.2762,6743.2762,6743.2762,6743.2762,6743.2762,6743.2762,6743.2762,6743.2762
