Date,Close,Dividends,High,Low,Open,Stock Splits,Volume
2024-03-11,7.679999828,0.0,7.949999809,7.610000134,7.804999828,0.0,59023000.0
2024-03-12,7.480000019,0.0,7.690000057,7.380000114,7.679999828,0.0,49576500.0
2024-03-13,7.380000114,0.0,7.559999943,7.360000134,7.429999828,0.0,42118300.0
2024-03-14,7.050000191,0.0,7.349999905,6.989999771,7.329999924,0.0,69575100.0
2024-03-15,7.03000021,0.0,7.050000191,6.909999847,7.03000021,0.0,52674400.0
2024-03-18,7.079999924,0.0,7.110000134,6.860000134,7.065000057,0.0,47168400.0
2024-03-19,6.920000076,0.0,7.03000021,6.815000057,6.920000076,0.0,50479000.0
2024-03-20,7.360000134,0.0,7.369999886,6.869999886,6.925000191,0.0,61455100.0
2024-03-21,7.440000057,0.0,7.570000172,7.360000134,7.550000191,0.0,56091900.0
2024-03-22,7.300000191,0.0,7.40899992,7.239999771,7.320000172,0.0,23188400.0
2024-03-25,7.449999809,0.0,7.597000122,7.25,7.28000021,0.0,27430900.0
2024-03-26,7.199999809,0.0,7.460000038,7.164999962,7.349999905,0.0,39576600.0
2024-03-27,7.360000134,0.0,7.369999886,7.170000076,7.28000021,0.0,34738800.0
2024-03-28,7.300000191,0.0,7.46999979,7.289999962,7.329999924,0.0,30108100.0
2024-04-01,7.21999979,0.0,7.340000153,7.119999886,7.309999943,0.0,31681900.0
2024-04-02,7.199999809,0.0,7.21999979,6.96999979,7.050000191,0.0,29678800.0
2024-04-03,7.539999962,0.0,7.579999924,7.230000019,7.309999943,0.0,50638600.0
2024-04-04,7.309999943,0.0,7.710000038,7.269999981,7.650000095,0.0,49594100.0
2024-04-05,7.400000095,0.0,7.460000038,7.25,7.300000191,0.0,29121300.0
2024-04-08,7.760000229,0.0,7.769999981,7.5,7.510000229,0.0,56858200.0
2024-04-09,7.889999866,0.0,7.940000057,7.730000019,7.820000172,0.0,46554000.0
2024-04-10,7.559999943,0.0,7.800000191,7.480000019,7.650000095,0.0,53826100.0
2024-04-11,7.639999866,0.0,7.639999866,7.429999828,7.570000172,0.0,28651700.0
2024-04-12,7.329999924,0.0,7.599999905,7.300000191,7.559999943,0.0,36044300.0
2024-04-15,7.119999886,0.0,7.420000076,7.079999924,7.329999924,0.0,33759400.0
2024-04-16,7.199999809,0.0,7.284999847,6.96999979,7.045000076,0.0,34200500.0
2024-04-17,7.159999847,0.0,7.340000153,7.119999886,7.230000019,0.0,29625600.0
2024-04-18,7.130000114,0.0,7.380000114,7.070000172,7.159999847,0.0,34419100.0
2024-04-19,7.110000134,0.0,7.28000021,7.050000191,7.079999924,0.0,36530500.0
2024-04-22,7.25,0.0,7.289999962,7.105000019,7.170000076,0.0,31327400.0
2024-04-23,7.579999924,0.0,7.590000153,7.21999979,7.239999771,0.0,40321500.0
2024-04-24,7.599999905,0.0,7.679999828,7.460000038,7.605000019,0.0,39726800.0
2024-04-25,7.590000153,0.0,7.599999905,7.260000229,7.420000076,0.0,47658800.0
2024-04-26,7.869999886,0.0,7.900000095,7.579999924,7.697999954,0.0,88631000.0
2024-04-29,7.045000076,0.0,7.449999809,7.0,7.369999886,0.0,149660200.0
