Date,Close,Dividends,High,Low,Open,Stock Splits,Volume
2024-01-22,376.8315735,0.0,383.4414739,375.4646911,377.222107,0.0,2922700.0
2024-01-23,371.7643433,0.0,374.2930832,369.6749722,370.9930491,0.0,3313300.0
2024-01-24,370.4267578,0.0,375.5135271,370.2119599,372.7797622,0.0,2235800.0
2024-01-25,373.6487122,0.0,377.5638507,372.9750291,373.6389391,0.0,2376300.0
2024-01-26,368.8548584,0.0,371.8912892,367.8394472,369.6945041,0.0,3464700.0
2024-01-29,371.5593262,0.0,371.8327027,365.3887941,366.9997936,0.0,1632300.0
2024-01-30,377.7200928,0.0,378.745277,372.5649718,374.9179762,0.0,3897900.0
2024-01-31,374.9277344,0.0,384.5935821,374.6250686,376.8706591,0.0,3421100.0
2024-02-01,374.7715149,0.0,380.3269423,369.8409353,375.3377841,0.0,2138500.0
2024-02-02,378.686676,0.0,379.5458678,371.5984032,372.770004,0.0,2180900.0
2024-02-05,373.9611511,0.0,376.2165147,371.988937,375.5037991,0.0,2231100.0
2024-02-06,375.884552,0.0,377.6712872,373.9416272,373.9611435,0.0,1487800.0
2024-02-07,377.5150452,0.0,377.9153518,373.4534304,376.1969683,0.0,1963200.0
2024-02-08,375.9333496,0.0,378.9307178,372.3208471,376.8706361,0.0,1913700.0
2024-02-09,375.1718445,0.0,376.9976122,373.5413287,375.6697622,0.0,2028200.0
2024-02-12,383.3536377,0.0,386.9758837,375.2304079,375.894318,0.0,2797200.0
2024-02-13,369.7921448,0.0,379.9559404,366.3261181,378.4230655,0.0,3030800.0
2024-02-14,369.098938,0.0,372.4575805,366.89238,371.8717652,0.0,2041300.0
2024-02-15,376.3044128,0.0,378.052056,370.1729428,370.4463193,0.0,2218900.0
2024-02-16,375.3475647,0.0,378.4132847,371.9401167,374.1759341,0.0,2376500.0
2024-02-20,375.4256592,0.0,376.4605866,371.8424755,371.9401163,0.0,2358900.0
2024-02-21,379.0869751,0.0,379.4677655,372.2427896,372.8090588,0.0,1773100.0
2024-02-22,381.2349548,0.0,386.2436294,379.7997208,380.0242917,0.0,2326800.0
2024-02-23,381.8012085,0.0,387.4054712,380.0047302,380.7760541,0.0,2247400.0
2024-02-26,380.9908752,0.0,386.6927493,379.6239927,381.8012317,0.0,1797800.0
2024-02-27,381.566864,0.0,386.5364757,380.1218571,382.9825817,0.0,1724900.0
2024-02-28,386.6011963,2.75,386.6798745,380.524609,380.7114322,0.0,2572900.0
2024-02-29,382.5403442,0.0,389.3544132,379.2169241,388.6071201,0.0,3139100.0
2024-03-01,381.6062622,0.0,384.4970721,378.8039428,383.1106608,0.0,1697700.0
2024-03-04,385.6868286,0.0,389.9345531,379.7380699,382.3043847,0.0,1955100.0
2024-03-05,384.3692322,0.0,390.8391213,383.7792655,384.1824089,0.0,2697800.0
2024-03-06,383.0516663,0.0,388.6759596,378.0861456,388.3908035,0.0,2692400.0
