Date,Close,Dividends,High,Low,Open,Stock Splits,Volume
2024-01-22,59.63709641,0.0,60.31390653,59.05326225,60.03198494,0.0,452955000.0
2024-01-23,59.85603333,0.0,59.89302159,58.56839633,59.55311779,0.0,294654000.0
2024-01-24,61.34460831,0.0,62.83118637,59.92101211,60.28690951,0.0,560271000.0
2024-01-25,61.59953308,0.0,62.70122187,60.83274841,62.33232318,0.0,482777000.0
2024-01-26,61.01370239,0.0,61.765492,60.55583582,60.94272337,0.0,390309000.0
2024-01-29,62.44729614,0.0,62.4712876,60.88973906,61.21464389,0.0,348733000.0
2024-01-30,62.7562027,0.0,63.47500064,62.24234847,62.88217024,0.0,410735000.0
2024-01-31,61.50955963,0.0,62.25134988,60.68279439,61.42258249,0.0,453795000.0
2024-02-01,63.0091362,0.0,63.17309118,61.63252759,62.08239699,0.0,369146000.0
2024-02-02,66.14125061,0.0,66.58112071,63.6719457,63.95586559,0.0,476578000.0
2024-02-05,69.31235504,0.0,69.4773092,67.18595884,68.20566646,0.0,680078000.0
2024-02-06,68.20366669,0.0,69.73423107,66.2812151,69.61026566,0.0,683111000.0
2024-02-07,70.07912445,0.0,70.20009234,67.58083242,68.29963034,0.0,495575000.0
2024-02-08,69.62125397,0.0,70.77392694,69.43530969,70.05412986,0.0,414422000.0
2024-02-09,72.11255646,0.0,72.16453604,70.19209574,70.51300389,0.0,436637000.0
2024-02-12,72.2275238,0.0,74.58985302,71.22980557,72.57942141,0.0,613710000.0
2024-02-13,72.10755157,0.0,73.42917541,69.60026693,70.3800446,0.0,602580000.0
2024-02-14,73.87905884,0.0,74.21496215,71.91761687,73.1812586,0.0,504917000.0
2024-02-15,72.6374054,0.0,73.95403349,72.37948291,73.84806835,0.0,420122000.0
2024-02-16,72.59241486,0.0,74.38090918,72.48044709,74.07899284,0.0,495327000.0
2024-02-20,69.43231201,0.0,71.93559987,67.71479679,71.92659973,0.0,704833000.0
2024-02-21,67.45288086,0.0,68.86847998,66.22922868,67.98672612,0.0,690298000.0
2024-02-22,78.51573944,0.0,78.55272389,74.19896264,75.00373476,0.0,865100000.0
2024-02-23,78.79465485,0.0,82.37063653,77.54800675,80.76709503,0.0,829388000.0
2024-02-26,79.06958771,0.0,80.62314815,78.48274845,79.67740948,0.0,503973000.0
2024-02-27,78.67868805,0.0,79.45747419,77.14013045,79.3584956,0.0,391705000.0
2024-02-28,77.64099121,0.0,78.91062792,77.10314167,77.59800413,0.0,393110000.0
2024-02-29,79.08957672,0.0,79.96732622,78.32779166,79.07158408,0.0,507289000.0
2024-03-01,82.25567627,0.0,82.27667404,79.41248067,79.97732295,0.0,479135000.0
2024-03-04,85.21283722,0.0,87.67014063,83.69526979,84.10614876,0.0,615616000.0
2024-03-05,85.94366455,0.004,86.07663633,83.3972699,85.24982845,0.0,520639000.0
2024-03-06,88.67901611,0.0,89.70277597,87.00941296,88.00118271,0.0,582520000.0
2024-03-07,92.64707184,0.0,92.74504822,89.58079619,90.13666439,0.0,608119000.0
2024-03-08,87.50730133,0.0,97.37696846,86.48553984,95.11550233,0.0,1142269000.0
2024-03-11,85.75370789,0.0,88.77598764,84.14608663,86.40855169,0.0,678364000.0
2024-03-12,91.89125824,0.0,91.93824419,86.1296211,88.02817393,0.0,668075000.0
2024-03-13,90.86650085,0.0,91.48235245,88.41407818,91.03346117,0.0,635713000.0
2024-03-14,87.92319489,0.0,90.62455914,86.57951107,89.55581179,0.0,602318000.0
2024-03-15,87.81621552,0.0,89.5248108,86.23659514,86.90943243,0.0,642086000.0
2024-03-18,88.4340744,0.0,92.38313683,87.06439578,90.36661573,0.0,668976000.0
2024-03-19,89.37686157,0.0,90.52258666,84.98989877,86.67949393,0.0,672171000.0
2024-03-20,90.35062408,0.0,90.38861711,88.20213036,89.77575552,0.0,479063000.0
2024-03-21,91.41336823,0.0,92.62608635,90.3836131,92.2781691,0.0,480372000.0
2024-03-22,94.26670074,0.0,94.7555835,90.81251607,91.11944267,0.0,586719000.0
