Date,Close,Dividends,High,Low,Open,Stock Splits,Volume
2024-08-14,156.0341797,0,157.0876736,154.9708455,155.3942171,0,5141200
2024-08-15,156.6347656,0,157.0384417,155.4040568,155.9258762,0,7237800
2024-08-16,156.9301453,0,157.4716602,155.7388125,156.6840035,0,5012800
2024-08-19,157.1664429,0,157.8162457,156.6741593,156.9990683,0,4408400
2024-08-20,157.6882629,0,158.4463688,157.2058197,157.5307286,0,7275100
2024-08-21,158.9386597,0,158.987891,157.8359493,157.9245568,0,5019400
2024-08-22,159.8444672,0,159.9823059,158.3085299,159.4998627,0,6552100
2024-08-23,161.5969849,0,161.6855923,159.2044793,159.9921359,0,7093400
2024-08-26,162.0695801,0,163.1526098,161.0160861,161.6363682,0,6870600
2024-08-27,161.6529236,1.24,162.7342436,160.8692186,162.1985486,0,4388700
2024-08-28,162.6152039,0,163.6866089,161.4148439,161.7025288,0,5187000
2024-08-29,162.9227295,0,163.4088346,162.0596595,163.3195546,0,7390100
2024-08-30,164.5397644,0,164.6588044,162.5060793,162.8136093,0,7971000
2024-09-03,165.829422,0,166.474242,163.4584468,163.9247069,0,6956500
2024-09-04,166.0278168,0,167.5059618,164.7183167,166.4742317,0,6939100
2024-09-05,163.6766968,0,166.0377419,163.5179667,165.8690969,0,4600400
2024-09-06,163.0715485,0,164.6191285,162.8136084,163.8651684,0,6016900
2024-09-09,165.2837982,0,166.0774333,163.1608331,163.527883,0,7538200
2024-09-10,166.0476685,0,167.1190735,165.4226784,166.1667084,0,6559600
2024-09-11,163.5080414,0,165.4623463,162.7838413,165.4623463,0,5920200
2024-09-12,163.3294678,0,163.7858128,161.4148378,162.8929677,0,4540900
2024-09-13,164.2024689,0,164.4306338,162.5160039,163.4286789,0,3693400
2024-09-16,165.6607666,0,165.9186916,164.4603915,165.0357766,0,5187800
2024-09-17,165.7401428,0,166.3849628,164.6092026,164.9167477,0,5066500
2024-09-18,164.8274536,0,167.0099539,164.4207287,165.3036438,0,4722800
2024-09-19,163.5080414,0,165.0456913,163.1112163,164.9068063,0,4956100
2024-09-20,162.853302,0,163.557642,162.248157,162.992187,0,11839000
2024-09-23,161.9207764,0,163.1905864,161.4247563,163.0913763,0,4671600
2024-09-24,161.4842834,0,162.1886386,160.2640784,161.4941984,0,6041600
2024-09-25,159.32164,0,162.0199902,159.083545,161.7025301,0,5420000
2024-09-26,160.1053467,0,160.2541466,158.7462566,158.9645067,0,6122000
2024-09-27,160.1152496,0,162.1290896,160.0557297,160.7104797,0,7553800
2024-09-30,160.7700043,0,160.8890442,159.4009842,160.2839143,0,6010000
2024-10-01,160.7005768,0,161.4545218,159.8970116,161.1370617,0,4408000
2024-10-02,159.887085,0,160.8295199,159.3712199,160.2243749,0,4684400
2024-10-03,159.2224274,0,160.1549474,158.9446574,159.5001974,0,4791200
2024-10-04,159.0140839,0,159.2224189,157.5161089,158.359349,0,5331100
2024-10-07,158.2601471,0,159.5795622,157.9526171,158.9744171,0,4266000
2024-10-08,158.418869,0,158.974409,157.684754,158.220464,0,4766300
2024-10-09,159.3712311,0,159.9367012,158.240306,158.6470461,0,6047200
2024-10-10,159.2323456,0,160.1053457,158.7264106,160.0755857,0,4793900
2024-10-11,160.1747894,0,161.3652344,159.9168493,160.8890443,0,5253500
2024-10-14,160.3136749,0,160.8493699,159.6192348,160.1152548,0,5964000
2024-10-15,162.7937775,0,165.4226775,157.7343672,158.7264072,0,10548000
2024-10-16,162.9723358,0,163.6766909,161.3453908,162.6945658,0,5982100
2024-10-17,163.1608276,0,163.6866077,162.3275176,162.9524926,0,4798000
2024-10-18,163.8056488,0,163.9742938,162.6251187,163.5774838,0,5908000
2024-10-21,161.5338745,0,163.9346095,161.0180095,163.7858095,0,6082700
2024-10-22,162.148941,0,162.426711,160.611276,161.0279461,0,5680300
2024-10-23,164.5397644,0,164.6786494,161.1271442,161.5239693,0,7441600
2024-10-24,162.3671875,0,164.1925375,162.0398125,163.6866025,0,5386300
2024-10-25,159.599411,0,162.6152062,159.331556,162.3771111,0,6400400
2024-10-28,160.3136749,0,160.6807249,159.7184449,159.8474149,0,4842500
2024-10-29,158.8156891,0,160.8791342,158.7859291,160.1747943,0,5216900
2024-10-30,159.3315582,0,159.9962233,157.7641331,158.1807881,0,5820500
2024-10-31,158.5875244,0,159.5894794,158.1907144,158.7164945,0,8613900
2024-11-01,158.8553772,0,159.7779672,158.6073672,159.3017922,0,5256400
2024-11-04,156.980423,0,159.004178,156.811778,158.428793,0,4644000
2024-11-05,157.0895386,0,157.3276185,155.1054586,156.4149435,0,6547100
2024-11-06,156.623291,0,159.5696512,156.097511,158.6272011,0,8926600
2024-11-07,155.4824371,0,157.4863623,155.2641871,157.2085923,0,7522800
2024-11-08,154.2324677,0,155.8296527,154.1729477,155.7502877,0,8926100
2024-11-11,153.8058777,0,156.3256678,153.6769228,154.3812627,0,7146800
2024-11-12,151.4249878,0,153.8058778,151.1571327,153.2999428,0,7181400
2024-11-13,152.0202179,0,152.2880578,150.2146978,151.2861028,0,7161900
2024-11-14,150.6611176,0,152.3674277,149.5599525,151.9606876,0,7716400
2024-11-15,152.7741699,0,153.2007399,149.6988397,149.6988397,0,11328500
2024-11-18,153.5380402,0,154.0935802,151.1174601,151.375385,0,7514200
2024-11-19,151.7821198,0,152.7642448,150.8396848,152.7245547,0,8233700
2024-11-20,151.8912506,0,152.0301356,150.6015955,151.8118856,0,9061300
2024-11-21,154.2622223,0,154.8177623,151.5936322,152.3971822,0,10141100
2024-11-22,153.934845,0,155.8693199,152.883285,154.6590299,0,8266000
2024-11-25,154.5399933,0,155.7899583,153.9050883,153.9348483,0,12256200
2024-11-26,154.5200043,1.24,155.25,153.1600037,155.1600037,0,5683500
2024-11-27,155.3999939,0,156.6300049,154.6000061,154.6300049,0,4140400
2024-11-29,155.0099945,0,155.6699982,154.1699982,154.8899994,0,5687800
2024-12-02,154.8000031,0,155,153.9299927,154.75,0,6946500
2024-12-03,152.3600006,0,154.8000031,152.3099976,154.8000031,0,8674400
2024-12-04,150.4700012,0,151.5599976,149.75,151.2899933,0,10333100
2024-12-05,149.5200043,0,150.3800049,148.9499969,150,0,7898100
2024-12-06,149.3099976,0,150.0500031,148.3800049,149.3899994,0,8389600
