Date,Close,Dividends,High,Low,Open,Stock Splits,Volume
2024-04-08,167.8426819,0,168.5899779,167.6334475,168.4205926,0,37425500
2024-04-09,169.0582886,0,169.4668141,167.7430555,168.0917845,0,42451200
2024-04-10,167.1751099,0,168.4803846,166.5075272,168.1914368,0,49709300
2024-04-11,174.4089203,0,174.8274194,167.5537351,167.7330789,0,91070300
2024-04-12,175.9134827,0,177.7169546,173.5819228,173.6317303,0,101593300
2024-04-15,172.0673828,0,175.9931799,171.8780654,174.7277545,0,73531800
2024-04-16,168.7693481,0,173.1335468,167.6633494,171.1307988,0,73711200
2024-04-17,167.3943024,0,170.0347421,167.3943024,168.9984984,0,50901200
2024-04-18,166.4377441,0,168.0319816,165.9495205,167.4241802,0,43122900
2024-04-19,164.4051208,0,165.8000673,163.4884396,165.6107651,0,67772100
2024-04-22,165.2420959,0,166.6569746,164.1759615,164.9232575,0,48116400
2024-04-23,166.2982635,0,166.4477319,164.3254064,164.753864,0,49537800
2024-04-24,168.4106445,0,168.6896338,165.6107777,165.9395746,0,48251800
2024-04-25,169.2774963,0,169.9949017,167.5437641,168.9187936,0,50558300
2024-04-26,168.689621,0,170.7222594,168.5700433,169.2675317,0,44838400
2024-04-29,172.8744659,0,175.3953431,172.4759142,172.7449298,0,68169400
2024-04-30,169.7159119,0,174.3591148,169.3870998,172.705096,0,65934800
2024-05-01,168.689621,0,172.0873305,168.5003036,168.9686103,0,50383100
2024-05-02,172.4061737,0,172.794767,170.2738897,171.8880442,0,94214900
2024-05-03,182.7188416,0,186.325785,182.0014362,185.9770409,0,163224100
2024-05-06,181.0548859,0,183.5358989,179.7695282,181.6925779,0,78569700
2024-05-07,181.7423859,0,184.2333726,180.666293,182.7886033,0,77305800
2024-05-08,182.0811615,0,182.4099736,180.7958039,182.1907655,0,45057100
2024-05-09,183.9045868,0,183.9942587,181.453449,181.9018236,0,48983000
2024-05-10,182.6374359,0.25,184.6728314,181.7195113,184.4832572,0,50759500
2024-05-13,185.8601379,0,186.678297,184.2038758,185.0220349,0,72044800
2024-05-14,187.0075531,0,187.8756026,185.8701231,187.0873746,0,52393600
2024-05-15,189.2924042,0,190.2203008,186.9476946,187.486486,0,70400000
2024-05-16,189.4121246,0,190.6692945,189.2325376,190.0407096,0,52845200
2024-05-17,189.4420471,0,190.3799309,188.7535999,189.0828579,0,41282900
2024-05-20,190.6094208,0,191.4874423,188.5839973,188.9032834,0,44361300
2024-05-21,191.9164734,0,192.2956066,190.4896885,190.6593035,0,42309400
2024-05-22,190.4697266,0,192.3854125,189.8411569,191.8366491,0,34648500
2024-05-23,186.4588013,0,190.5695104,186.2093647,190.5495513,0,51005900
2024-05-24,189.5518036,0,190.1504574,187.6161737,188.3944297,0,36294600
2024-05-28,189.5617828,0,192.5649931,188.6737894,191.0783459,0,52280100
2024-05-29,189.8611145,0,191.8167037,189.0828737,189.1826544,0,53068000
2024-05-30,190.8588562,0,191.7468497,190.2003553,190.330052,0,49947900
2024-05-31,191.8166809,0,192.135967,189.4819588,191.008509,0,75158300
2024-06-03,193.5926819,0,194.5505249,192.0860907,192.4652239,0,50080500
2024-06-04,193.9119568,0,194.8797717,192.5949247,194.2012965,0,47471400
2024-06-05,195.4285278,0,196.4562051,194.4307817,194.9595859,0,54156800
2024-06-06,194.0416718,0,196.0571233,193.7323729,195.2489513,0,41181800
2024-06-07,196.446228,0,196.4961184,193.7024263,194.2112713,0,53103900
2024-06-10,192.6847229,0,196.8553095,191.716908,196.456202,0,97262100
2024-06-11,206.6831055,0,206.6930927,193.1935887,193.2135327,0,172373300
2024-06-12,212.5897827,0,219.7037025,206.4336755,206.9026174,0,198134300
2024-06-13,213.7571411,0,216.2614785,211.1230919,214.2560142,0,97862700
2024-06-14,212.0110779,0,214.6850302,210.8237576,213.3680132,0,70122700
2024-06-17,216.1816559,0,218.4565159,212.2405616,212.8890906,0,93728300
2024-06-18,213.8070068,0,218.1372365,212.5199211,217.099572,0,79943300
2024-06-20,209.2073975,0,213.7571325,208.3792816,213.4478184,0,86172500
2024-06-21,207.0223541,0,211.4124311,206.6432057,209.9158119,0,246421400
2024-06-24,207.6708832,0,212.2206032,206.1243736,207.2518316,0,80727000
2024-06-25,208.5987854,0,210.9035765,208.1398155,208.6785917,0,56713900
2024-06-26,212.7693634,0,214.3757353,210.1652454,211.0233077,0,66213200
2024-06-27,213.6174622,0,215.2537653,211.8714064,214.2061287,0,49772700
2024-06-28,210.1452789,0,215.5830074,209.8260081,215.2836805,0,82542700
2024-07-01,216.2614746,0,217.0197562,211.442359,211.611974,0,60402900
2024-07-02,219.7735443,0,219.883297,214.6151986,215.6628199,0,58046200
2024-07-03,221.0506592,0,221.0506592,218.5363347,219.5041496,0,37369800
2024-07-05,225.8298492,0,225.9396019,221.1504176,221.1504176,0,60412400
2024-07-08,227.3065338,0,227.336465,222.7468266,226.5781682,0,59085900
2024-07-09,228.1645813,0,228.8829597,225.8597901,227.4162717,0,48076100
2024-07-10,232.454895,0,232.5546757,228.7333061,228.7831965,0,62627700
2024-07-11,227.0570984,0,231.8662269,225.2611523,230.8684808,0,64710600
2024-07-12,230.0203857,0,232.1156587,228.1645773,228.4040419,0,53046500
2024-07-15,233.8716888,0,236.6953122,232.5646438,235.9470026,0,62631300
2024-07-16,234.290741,0,235.7374697,231.8063478,234.470328,0,43234300
2024-07-17,228.3641357,0,230.9383225,226.129179,228.9328431,0,57345900
2024-07-18,223.6747284,0,229.9206291,221.7690448,229.7609861,0,66034600
2024-07-19,223.8044281,0,226.2888214,222.7767508,224.3132884,0,49151500
2024-07-22,223.4552307,0,227.266613,222.5871812,226.4983442,0,48201800
2024-07-23,224.5028534,0,226.4285114,222.1781031,223.8642965,0,39960300
2024-07-24,218.0474396,0,224.2933403,216.6406291,223.4951403,0,61777600
2024-07-25,216.9998169,0,220.3522446,214.1362751,218.4365586,0,51391200
2024-07-26,217.46875,0,218.9953003,215.5231329,218.2070724,0,41601300
2024-07-29,217.7481232,0,218.8057316,215.2637298,216.4710093,0,36311800
2024-07-30,218.3068542,0,219.8334046,215.6328867,218.6959746,0,41643800
2024-07-31,221.5794678,0,223.3155516,220.1327389,220.9409108,0,50036300
2024-08-01,217.8678436,0,223.974045,216.5308675,223.8642923,0,62501000
2024-08-02,219.3644714,0,225.0915399,217.2193233,218.656065,0,105568600
2024-08-05,208.7983398,0,213.0188018,195.5582442,198.6412762,0,119548600
2024-08-06,206.7629395,0,209.5167287,200.6168345,204.8372966,0,69660500
2024-08-07,209.3471069,0,213.1584894,205.9248297,206.4336747,0,63516400
2024-08-08,212.8292236,0,213.7172171,208.3593253,212.6296775,0,47161100
2024-08-09,215.7526398,0,216.291416,211.4922593,211.6219712,0,42201600
2024-08-12,217.2909393,0.25,219.2687591,215.3630677,215.8325524,0,38028100
2024-08-13,221.026825,0,221.6461387,218.769299,218.769299,0,44155300
2024-08-14,221.4763336,0,222.7848915,219.4585493,220.3276036,0,41960600
2024-08-15,224.4730377,0,225.1023502,222.515185,224.3531745,0,46414000
2024-08-16,225.8015747,0,226.5807163,223.4042032,223.6739107,0,44340200
2024-08-19,225.6417542,0,225.7416504,222.7948801,225.4719428,0,40687800
2024-08-20,226.2610626,0,226.9203409,225.20223,225.5218856,0,30299000
2024-08-21,226.1511841,0,227.7294495,224.8026769,226.2710626,0,34765500
2024-08-22,224.2832489,0,228.0890594,223.6539364,227.5396608,0,43695300
2024-08-23,226.5906982,0,227.9691865,224.0834622,225.4120024,0,38677300
2024-08-26,226.9303284,0,227.0302246,223.6439507,226.5107918,0,30602200
2024-08-27,227.7793884,0,228.5984945,224.64284,225.7516207,0,35934600
2024-08-28,226.2410889,0,229.6073803,225.4319663,227.66951,0,38052200
2024-08-29,229.5374603,0,232.6640254,228.628472,229.8471324,0,51906300
2024-08-30,228.7483368,0,230.1467921,227.230003,229.9370315,0,52990800
2024-09-03,222.525177,0,228.7483259,220.9269293,228.2988235,0,50190600
2024-09-04,220.6072998,0,221.5362705,217.240993,221.4164072,0,43840200
2024-09-05,222.1356049,0,225.2321888,221.2765494,221.3864291,0,36615400
2024-09-06,220.5773315,0,224.9924722,219.5284824,223.7038814,0,48423000
2024-09-09,220.6672211,0,221.026826,216.47184,220.5773236,0,67180000
2024-09-10,219.868103,0,221.2365925,216.4918127,218.6794084,0,51591000
2024-09-11,222.4152985,0,222.8448186,217.6505365,221.2166203,0,44587100
2024-09-12,222.525177,0,223.3043186,219.5784221,222.2554695,0,37498200
2024-09-13,222.2554779,0,223.7937788,221.66613,223.3342928,0,36766600
2024-09-16,216.0822754,0,216.9812802,213.6849038,216.3020196,0,59357400
2024-09-17,216.5517426,0,216.6616223,214.264266,215.5128922,0,45519300
2024-09-18,220.447464,0,222.4652483,217.3009167,217.3109155,0,59894900
2024-09-19,228.6184692,0,229.5674374,224.3831387,224.7427437,0,66781300
2024-09-20,227.9492035,0,232.8338287,227.3698391,229.7172625,0,318679900
2024-09-23,226.2211151,0,229.1978359,225.5618368,227.0901541,0,54146000
2024-09-24,227.1201172,0,229.0979522,225.4819201,228.3987093,0,43556100
2024-09-25,226.1212158,0,227.0402029,223.7738076,224.6827959,0,42308700
2024-09-26,227.2699585,0,228.2488772,225.1622768,227.0501991,0,36636700
2024-09-27,227.5396576,0,229.2677673,227.0502058,228.2089347,0,34026000
2024-09-30,232.7439423,0,232.7439423,229.3976177,229.7871885,0,54541900
2024-10-01,225.9614105,0,229.3976173,223.4941237,229.2677705,0,63285000
2024-10-02,226.530777,0,227.1201249,222.7749145,225.6417557,0,32880600
2024-10-03,225.4219818,0,226.5607283,223.0745737,224.8925655,0,34044200
2024-10-04,226.5507507,0,227.7494289,223.8836869,227.6495327,0,37245100
2024-10-07,221.4463654,0,225.4419694,221.0867604,224.2532747,0,39505400
2024-10-08,225.5218811,0,225.7316418,223.0046463,224.0534954,0,31855700
2024-10-09,229.287735,0,229.4975109,224.5829197,224.982474,0,33591100
2024-10-10,228.7882843,0,229.2477855,226.9203443,227.5296745,0,28183500
2024-10-11,227.2999268,0,229.1578832,227.0901508,229.0480035,0,31759200
2024-10-14,231.0458069,0,231.475327,228.3487772,228.4486582,0,39882100
2024-10-15,233.5930023,0,237.2290013,232.1146179,233.3532606,0,64751400
2024-10-16,231.5252686,0,231.8648912,229.5873982,231.3454737,0,34082200
2024-10-17,231.8948669,0,233.5930109,230.2666686,233.173459,0,32993800
2024-10-18,234.7417297,0,235.9204256,233.7528123,235.9204256,0,46431500
2024-10-21,236.220108,0,236.5897118,234.1923402,234.1923402,0,36254500
2024-10-22,235.6007996,0,235.9604045,232.3443877,233.6329633,0,38846600
2024-10-23,230.5063934,0,234.8815848,227.5096904,233.8227521,0,52287000
2024-10-24,230.3166199,0,230.5663451,228.15899,229.7272567,0,31109500
2024-10-25,231.1556854,0,232.9636938,229.3177112,229.4875226,0,38802300
2024-10-28,233.1434937,0,234.4720338,232.2944369,233.063595,0,36087100
2024-10-29,233.4131927,0,234.0724711,232.0646856,232.8438271,0,35417200
2024-10-30,229.8471222,0,233.2134136,229.2977236,232.3543582,0,47070900
2024-10-31,225.6617279,0,229.577418,225.1223128,229.087951,0,64370100
2024-11-01,222.6650238,0,225.1023447,220.0279258,220.7271534,0,65276700
2024-11-04,221.7660065,0,222.545148,219.4685464,220.7471384,0,44944500
2024-11-05,223.204422,0,223.7038725,220.8969632,221.5562415,0,28111300
2024-11-06,222.475235,0,225.8215595,220.9469177,222.3653553,0,54561100
2024-11-07,227.2299957,0,227.6295653,224.3232054,224.383137,0,42137700
2024-11-08,226.9600067,0.25,228.6600037,226.4100037,227.1699982,0,38328800
2024-11-11,224.2299957,0,225.6999969,221.5,225,0,42005600
2024-11-12,224.2299957,0,225.5899963,223.3600006,224.5500031,0,40398300
2024-11-13,225.1199951,0,226.6499939,222.7599945,224.0099945,0,48566200
2024-11-14,228.2200012,0,228.8699951,225,225.0200043,0,44923900
2024-11-15,225,0,226.9199982,224.2700043,226.3999939,0,47923700
2024-11-18,228.0200043,0,229.7400055,225.1699982,225.25,0,44686000
2024-11-19,228.2799988,0,230.1600037,226.6600037,226.9799957,0,36211800
2024-11-20,229,0,229.9299927,225.8899994,228.0599976,0,35169600
2024-11-21,228.5200043,0,230.1600037,225.7100067,228.8800049,0,42108300
2024-11-22,229.8699951,0,230.7200012,228.0599976,228.0599976,0,38168300
2024-11-25,232.8699951,0,233.25,229.7400055,231.4600067,0,90152800
2024-11-26,235.0599976,0,235.5700073,233.3300018,233.3300018,0,45986200
2024-11-27,234.9299927,0,235.6900024,233.8099976,234.4700012,0,33498400
2024-11-29,237.3300018,0,237.8099976,233.9700012,234.8099976,0,28481400
2024-12-02,239.5899963,0,240.7899933,237.1600037,237.2700043,0,48137100
2024-12-03,242.6499939,0,242.7599945,238.8999939,239.8099976,0,38861000
2024-12-04,243.0099945,0,244.1100006,241.25,242.8699951,0,44383900
2024-12-05,243.0399933,0,244.5399933,242.1300049,243.9900055,0,40033900
2024-12-06,242.8399963,0,244.6300049,242.0800018,242.9100037,0,36870600
2024-12-09,246.75,0,247.2400055,241.75,241.8300018,0,44649200
2024-12-10,247.7700043,0,248.2100067,245.3399963,246.8899994,0,36914800
2024-12-11,246.4900055,0,250.8000031,246.2599945,247.9600067,0,45205800
2024-12-12,247.9600067,0,248.7400055,245.6799927,246.8899994,0,32777500
2024-12-13,248.1300049,0,249.2899933,246.2400055,247.8200073,0,33155300
2024-12-16,251.0399933,0,251.3800049,247.6499939,247.9900055,0,51694800
2024-12-17,253.4799957,0,253.8300018,249.7799988,250.0800018,0,51356400
2024-12-18,248.0500031,0,254.2799988,247.7400055,252.1600037,0,56774100
2024-12-19,249.7899933,0,252,247.0899963,247.5,0,60882300
2024-12-20,254.4900055,0,255,245.6900024,248.0399933,0,147495300
2024-12-23,255.2700043,0,255.6499939,253.4499969,254.7700043,0,40858800
2024-12-24,258.2000122,0,258.2099915,255.2899933,255.4900055,0,23234700
2024-12-26,259.019989,0,260.1000061,257.6300049,258.1900024,0,27237100
2024-12-27,255.5899963,0,258.7000122,253.0599976,257.8299866,0,42355300
2024-12-30,252.1999969,0,253.5,250.75,252.2299957,0,35557500
2024-12-31,250.4199982,0,253.2799988,249.4299927,252.4400024,0,39480700
2025-01-02,243.8500061,0,249.1000061,241.8200073,248.9299927,0,55740700
2025-01-03,243.3600006,0,244.1799927,241.8899994,243.3600006,0,40244100
2025-01-06,245,0,247.3300018,243.1999969,244.3099976,0,45045600
2025-01-07,242.2100067,0,245.5500031,241.3500061,242.9799957,0,40856000
2025-01-08,242.6999969,0,243.7100067,240.0500031,241.9199982,0,37628900
2025-01-10,236.8500061,0,240.1600037,233,240.0099945,0,61710900
2025-01-13,234.3999939,0,234.6699982,229.7200012,233.5299988,0,49630700
2025-01-14,233.2799988,0,236.1199951,232.4700012,234.75,0,39435300
2025-01-15,237.8699951,0,238.9600067,234.4299927,234.6399994,0,39832000
2025-01-16,228.2599945,0,238.0099945,228.0299988,237.3500061,0,71759100
